start,end,token,cleaned_token,exclude
250.901,251.568,に,に,False
251.568,251.768,こ,こ,False
251.768,252.436,こ,こ,False
252.436,252.669,ろ,ろ,False
252.669,253.303,も,も,False
253.303,253.437,お,お,False
253.437,253.537,ど,ど,False
253.537,254.438,る,る,False
254.438,254.771,い,い,False
254.771,255.105,ま,ま,False
255.105,255.339,に,に,False
255.339,255.639,も,も,False
255.639,255.973,せ,せ,False
255.973,256.206,か,か,False
256.206,257.107,い,い,False
257.107,257.741,じゅ,じゅ,False
257.741,257.941,う,う,False
257.941,258.609,を,を,False
258.609,258.875,と,と,False
258.875,259.509,り,り,False
259.509,259.71,こ,こ,False
259.71,259.943,に,に,False
259.943,260.043,し,し,False
260.043,260.244,ちゃ,ちゃ,False
260.244,260.377,う,う,False
260.377,260.611,か,か,False
260.611,261.178,ら,ら,False
261.178,261.478,め,め,False
261.478,262.145,を,を,False
262.145,262.379,は,は,False
262.379,263.046,な,な,False
263.046,263.247,し,し,False
263.247,263.48,ちゃ,ちゃ,False
263.48,263.58,だ,だ,False
263.58,263.914,め,め,False
263.914,264.147,だ,だ,False
264.147,264.58,ぞ,ぞ,False
264.58,-1.0,<silence>,<silence>,False
