start,end,token,cleaned_token,overlap,ignore,gap,other,exclude
216.934,217.1,く,く,False,False,False,False,False
217.1,217.267,ぐ,ぐ,False,False,False,False,False
217.267,217.434,っ,っ,False,False,False,False,False
217.434,218.035,て,て,False,False,False,False,False
218.035,218.335,ぼ,ぼ,False,False,False,False,False
218.335,218.502,く,く,False,False,False,False,False
218.502,218.835,ら,ら,False,False,False,False,False
218.835,219.303,の,の,False,False,False,False,False
219.303,219.636,こ,こ,False,False,False,False,False
219.636,219.937,え,え,False,False,False,False,False
219.937,220.237,を,を,False,False,False,False,False
220.237,220.537,き,き,False,False,False,False,False
220.537,220.704,い,い,False,False,False,False,False
220.704,221.338,て,て,False,False,False,False,False
221.338,221.505,ず,ず,False,False,False,False,False
221.505,221.672,っ,っ,False,False,False,False,False
221.672,221.972,と,と,False,False,False,False,False
221.972,222.272,ず,ず,False,False,False,False,False
222.272,222.472,っ,っ,False,False,False,False,False
222.472,223.106,と,と,False,False,False,False,False
223.106,223.273,う,う,False,False,False,False,False
223.273,223.44,れ,れ,False,False,False,False,False
223.44,223.607,し,し,False,False,False,False,False
223.607,223.74,い,い,False,False,False,False,False
223.74,224.374,ひ,ひ,False,False,False,False,False
224.374,224.541,た,た,False,False,False,False,False
224.541,224.675,の,の,False,False,False,False,False
224.675,224.841,し,し,False,False,False,False,False
224.841,225.008,い,い,False,False,False,False,False
225.008,225.609,ひ,ひ,False,False,False,False,False
225.609,225.776,か,か,False,False,False,False,False
225.776,225.943,な,な,False,False,False,False,False
225.943,226.109,し,し,False,False,False,False,False
226.109,226.276,い,い,False,False,False,False,False
226.276,226.41,ひ,ひ,False,False,False,False,False
226.41,226.743,わ,わ,False,False,False,False,False
226.743,226.877,か,か,False,False,False,False,False
226.877,227.044,れ,れ,False,False,False,False,False
227.044,227.377,の,の,False,False,False,False,False
227.377,227.511,ひ,ひ,False,False,False,False,False
227.511,228.145,も,も,False,False,False,False,False
228.145,228.512,そ,そ,False,False,False,False,False
228.512,228.812,れ,れ,False,False,False,False,False
228.812,228.979,ぞ,ぞ,False,False,False,False,False
228.979,229.279,れ,れ,False,False,False,False,False
229.279,229.613,の,の,False,False,False,False,False
229.613,229.746,い,い,False,False,False,False,False
229.746,230.08,ろ,ろ,False,False,False,False,False
230.08,230.681,で,で,False,False,False,False,False
230.681,231.014,ほ,ほ,False,False,False,False,False
231.014,231.315,し,し,False,False,False,False,False
231.315,231.481,む,む,False,False,False,False,False
231.481,231.815,す,す,False,False,False,False,False
231.815,232.115,ぶ,ぶ,False,False,False,False,False
232.115,232.282,き,き,False,False,False,False,False
232.282,232.583,せ,せ,False,False,False,False,False
232.583,233.183,き,き,False,False,False,False,False
233.183,233.383,き,き,False,False,False,False,False
233.383,233.684,ら,ら,False,False,False,False,False
233.684,234.017,き,き,False,False,False,False,False
234.017,234.318,ら,ら,False,False,False,False,False
234.318,234.651,か,か,False,False,False,False,False
234.651,234.952,が,が,False,False,False,False,False
234.952,235.118,や,や,False,False,False,False,False
235.118,235.252,く,く,False,False,False,False,False
235.252,235.419,す,す,False,False,False,False,False
235.419,235.719,て,て,False,False,False,False,False
235.719,235.886,ー,ー,False,False,False,False,False
235.886,236.053,じ,じ,False,False,False,False,False
236.053,236.987,で,で,False,False,False,False,False
236.987,237.354,や,や,False,False,False,False,False
237.354,237.621,く,く,False,False,False,False,False
237.621,237.821,そ,そ,False,False,False,False,False
237.821,239.957,く,く,False,False,False,False,False
239.957,240.157,し,し,False,False,False,False,False
240.157,240.357,よ,よ,False,False,False,False,False
240.357,242.226,う,う,False,False,False,False,False
242.226,242.526,い,い,False,False,False,False,False
242.526,242.693,つ,つ,False,False,False,False,False
242.693,242.859,か,か,False,False,False,False,False
242.859,243.327,こ,こ,False,False,False,False,False
243.327,243.493,こ,こ,False,False,False,False,False
243.493,245.195,で,で,False,False,False,False,False
245.195,245.362,「ま,ま,False,False,False,False,False
245.362,245.829,た,た,False,False,False,False,False
245.829,245.996,あ,あ,False,False,False,False,False
245.996,246.163,お,お,False,False,False,False,False
246.163,248.365,う」,う,False,False,False,False,False
248.365,-1.0,<silence>,<silence>,False,False,False,False,False
