start,end,token,cleaned_token,exclude
188.338,188.739,よう),よう,False
188.739,188.872,す,す,False
188.872,188.972,い,い,False
188.972,189.106,そ,そ,False
189.106,189.206,く,く,False
189.206,189.373,を,を,False
189.373,189.606,こ,こ,False
189.606,189.806,え,え,False
189.806,190.24,て！,て,False
190.24,190.574,しょう,しょう,False
190.574,190.774,めい,めい,False
190.774,190.874,し,し,False
190.874,191.074,よう,よう,False
191.074,191.408,(しょう,しょう,False
191.408,191.608,めい,めい,False
191.608,191.742,し,し,False
191.742,192.109,よう),よう,False
192.109,192.209,ま,ま,False
192.209,192.309,ち,ち,False
192.309,192.409,が,が,False
192.409,192.543,い,い,False
192.543,192.743,の,の,False
192.743,192.976,な,な,False
192.976,193.177,い,い,False
193.177,193.277,よ,よ,False
193.277,193.41,う,う,False
193.41,193.61,に,に,False
193.61,193.944,しょう,しょう,False
193.944,194.144,めい,めい,False
194.144,194.244,し,し,False
194.244,194.444,よう,よう,False
194.444,194.778,(しょう,しょう,False
194.778,194.978,めい,めい,False
194.978,195.078,し,し,False
195.078,195.512,よう),よう,False
195.512,195.612,こ,こ,False
195.612,195.746,の,の,False
195.746,195.946,かん,かん,False
195.946,196.18,じょう,じょう,False
196.18,196.38,ぜん,ぜん,False
196.38,196.58,ぶ,ぶ,False
196.58,196.813,ぜん,ぜん,False
196.813,197.014,ぶ,ぶ,False
197.014,197.347,しょう,しょう,False
197.347,197.548,めい,めい,False
197.548,197.648,し,し,False
197.648,197.848,よう,よう,False
197.848,198.182,(しょう,しょう,False
198.182,198.382,めい,めい,False
198.382,198.482,し,し,False
198.482,198.849,よう),よう,False
198.849,199.116,せい,せい,False
199.116,199.216,か,か,False
199.216,199.316,い,い,False
199.316,199.516,が,が,False
199.516,199.75,あ,あ,False
199.75,199.95,る,る,False
199.95,200.184,な,な,False
200.184,200.384,ら,ら,False
200.384,200.717,しょう,しょう,False
200.717,200.918,めい,めい,False
200.918,201.018,し,し,False
201.018,201.218,よう,よう,False
201.218,201.485,(しょう,しょう,False
201.485,201.752,めい,めい,False
201.752,201.852,し,し,False
201.852,202.286,よう),よう,False
202.286,202.519,しん,しん,False
202.519,202.586,ぷ,ぷ,False
202.586,202.719,る,る,False
202.719,202.92,な,な,False
202.92,203.353,q.,,True
203.353,203.754,e.,,True
203.754,204.188,d.,,True
204.188,-1.0,<silence>,<silence>,False
