start,end,token,cleaned_token,overlap,ignore,gap,other,exclude
237.387,237.588,の,の,False,False,False,False,False
237.588,237.754,ま,ま,False,False,False,False,False
237.754,237.955,ん,ん,False,False,False,False,False
237.955,238.255,な,な,False,False,False,False,False
238.255,238.589,か,か,False,False,False,False,False
238.589,238.956,で,で,False,False,False,False,False
238.956,239.122,こ,こ,False,False,False,False,False
239.122,239.289,よ,よ,False,False,False,False,False
239.289,239.423,い,い,False,False,False,False,False
239.423,239.623,お,お,False,False,False,False,False
239.623,239.79,ん,ん,False,False,False,False,False
239.79,239.957,が,が,False,False,False,False,False
239.957,240.123,く,く,False,False,False,False,False
240.123,240.29,は,は,False,False,False,False,False
240.29,240.457,き,き,False,False,False,False,False
240.457,240.624,っ,っ,False,False,False,False,False
240.624,240.958,と,と,False,False,False,False,False
240.958,241.091,き,き,False,False,False,False,False
241.091,241.291,っ,っ,False,False,False,False,False
241.291,241.625,と,と,False,False,False,False,False
241.625,241.792,や,や,False,False,False,False,False
241.792,242.259,ま,ま,False,False,False,False,False
242.259,242.526,な,な,False,False,False,False,False
242.526,243.493,い,い,False,False,False,False,False
243.493,243.66,そ,そ,False,False,False,False,False
243.66,243.827,う,う,False,False,False,False,False
243.827,243.994,だ,だ,False,False,False,False,False
243.994,244.228,ぼ,ぼ,False,False,False,False,False
244.228,244.328,く,く,False,False,False,False,False
244.328,244.494,が,が,False,False,False,False,False
244.494,244.661,ず,ず,False,False,False,False,False
244.661,244.828,っ,っ,False,False,False,False,False
244.828,245.162,と,と,False,False,False,False,False
245.162,245.329,な,な,False,False,False,False,False
245.329,245.495,り,り,False,False,False,False,False
245.495,245.696,た,た,False,False,False,False,False
245.696,245.862,か,か,False,False,False,False,False
245.862,246.029,っ,っ,False,False,False,False,False
246.029,246.363,た,た,False,False,False,False,False
246.363,246.697,の,の,False,False,False,False,False
246.697,247.03,は,は,False,False,False,False,False
247.03,247.197,ま,ま,False,False,False,False,False
247.197,247.531,っ,っ,False,False,False,False,False
247.531,247.698,て,て,False,False,False,False,False
247.698,247.864,る,る,False,False,False,False,False
247.864,248.031,し,し,False,False,False,False,False
248.031,248.198,ん,ん,False,False,False,False,False
248.198,248.365,で,で,False,False,False,False,False
248.365,248.699,れ,れ,False,False,False,False,False
248.699,249.066,ら,ら,False,False,False,False,False
249.066,249.433,じゃ,じゃ,False,False,False,False,False
249.433,249.633,な,な,False,False,False,False,False
249.633,249.833,い,い,False,False,False,False,False
249.833,252.302,さ,さ,False,False,False,False,False
252.302,252.536,む,む,False,False,False,False,False
252.536,252.769,か,か,False,False,False,False,False
252.769,252.97,え,え,False,False,False,False,False
252.97,253.237,に,に,False,False,False,False,False
253.237,253.637,い,い,False,False,False,False,False
253.637,253.87,く,く,False,False,False,False,False
253.87,254.104,お,お,False,False,False,False,False
254.104,254.338,う,う,False,False,False,False,False
254.338,254.538,じ,じ,False,False,False,False,False
254.538,255.005,さ,さ,False,False,False,False,False
255.005,255.239,ま,ま,False,False,False,False,False
255.239,257.641,だ,だ,False,False,False,False,False
257.641,257.841,だ,だ,False,False,False,False,False
257.841,258.308,っ,っ,False,False,False,False,False
258.308,258.508,て,て,False,False,False,False,False
258.508,258.909,ぼ,ぼ,False,False,False,False,False
258.909,258.976,く,く,False,False,False,False,False
258.976,259.176,は,は,False,False,False,False,False
259.176,259.643,ほ,ほ,False,False,False,False,False
259.643,259.91,し,し,False,False,False,False,False
259.91,260.377,だ,だ,False,False,False,False,False
260.377,260.644,か,か,False,False,False,False,False
260.644,264.047,ら,ら,False,False,False,False,False
264.047,271.121,<silence>,<silence>,False,False,False,False,False
271.121,271.388,そ,そ,False,False,False,False,False
271.388,271.788,う,う,False,False,False,False,False
271.788,271.989,だ,だ,False,False,False,False,False
271.989,272.389,ぼ,ぼ,False,False,False,False,False
272.389,272.489,く,く,False,False,False,False,False
272.489,272.756,は,は,False,False,False,False,False
272.756,273.156,ほ,ほ,False,False,False,False,False
273.156,273.357,し,し,False,False,False,False,False
273.357,273.857,だ,だ,False,False,False,False,False
273.857,274.091,っ,っ,False,False,False,False,False
274.091,279.563,た,た,False,False,False,False,False
279.563,283.467,<silence>,<silence>,False,False,False,False,False
283.467,283.867,stel,,False,False,False,True,True
283.867,284.201,lar,,False,False,False,True,True
284.201,284.501,stel,,False,False,False,True,True
284.501,285.736,lar,,False,False,False,True,True
285.736,-1.0,<silence>,<silence>,False,False,False,False,False
