start,end,break,exclude
28140,28160,False,False
28160,28180,False,False
28180,28200,False,False
28200,28220,False,False
28220,28240,False,False
28240,28260,False,False
28260,28280,True,False
28280,28300,False,False
28300,28320,False,False
28320,28340,False,False
28340,28360,True,False
28360,28380,False,False
28380,28400,False,False
28400,28420,False,False
28420,28440,False,False
28440,28460,False,False
28460,28480,False,False
28480,28500,False,False
28500,28520,False,False
28520,28540,False,False
28540,28560,False,False
28560,28580,False,False
28580,28600,False,False
28600,28620,False,False
28620,28640,False,False
28640,28660,False,False
28660,28680,False,False
28680,28700,True,False
28700,28720,False,False
28720,28740,False,False
28740,28760,False,False
28760,28780,False,False
28780,28800,False,False
28800,28820,False,False
28820,28840,False,False
28840,28860,False,False
28860,28880,False,False
28880,28900,False,False
28900,28920,False,False
28920,28940,False,False
28940,28960,False,False
28960,28980,True,False
28980,29000,False,False
29000,29020,False,False
29020,29040,False,False
29040,29060,False,False
29060,29080,False,False
29080,29100,False,False
29100,29120,False,False
29120,29140,False,False
29140,29160,False,False
29160,29180,True,False
29180,29200,False,False
29200,29220,False,False
29220,29240,False,False
29240,29260,False,False
29260,29280,False,False
29280,29300,False,False
29300,29320,False,False
29320,29340,False,False
29340,29360,True,False
29360,29380,False,False
29380,29400,False,False
29400,29420,False,False
29420,29440,False,False
29440,29460,False,False
29460,29480,False,False
29480,29500,False,False
29500,29520,False,False
29520,29540,False,False
29540,29560,False,False
29560,29580,False,False
29580,29600,False,False
29600,29620,False,False
29620,29640,True,False
29640,29660,False,False
29660,29680,False,False
29680,29700,False,False
29700,29720,False,False
29720,29740,False,False
29740,29760,False,False
29760,29780,False,False
29780,29800,True,False
29800,29820,True,False
29820,29840,False,False
29840,29860,False,False
29860,29880,False,False
29880,29900,False,False
29900,29920,False,False
29920,29940,False,False
29940,29960,False,False
29960,29980,False,False
29980,30000,True,False
30000,30020,False,False
30020,30040,False,False
30040,30060,False,False
30060,30080,False,False
30080,30100,False,False
30100,30120,False,False
30120,30140,False,False
30140,30160,False,False
30160,30180,False,False
30180,30200,False,False
30200,30220,False,False
30220,30240,False,False
30240,30260,True,False
30260,30280,False,False
30280,30300,False,False
30300,30320,False,False
30320,30340,False,False
30340,30360,False,False
30360,30380,False,False
30380,30400,False,False
30400,30420,False,False
30420,30440,True,False
30440,30460,False,False
30460,30480,False,False
30480,30500,False,False
30500,30520,False,False
30520,30540,False,False
30540,30560,False,False
30560,30580,False,False
30580,30600,False,False
30600,30620,False,False
30620,30640,True,False
30640,30660,False,False
30660,30680,False,False
30680,30700,False,False
30700,30720,False,False
30720,30740,False,False
30740,30760,False,False
30760,30780,False,False
30780,30800,False,False
30800,30820,False,False
30820,30840,False,False
30840,30860,False,False
30860,30880,False,False
30880,30900,False,False
30900,30920,False,False
30920,30940,False,False
30940,30960,False,False
30960,30980,False,False
30980,31000,False,False
31000,31020,True,False
31020,31040,False,False
31040,31060,False,False
31060,31080,False,False
31080,31100,False,False
31100,31120,False,False
31120,31140,False,False
31140,31160,True,False
31160,31180,False,False
31180,31200,False,False
31200,31220,False,False
31220,31240,False,False
31240,31260,False,False
31260,31280,False,False
31280,31300,False,False
31300,31320,False,False
31320,31340,False,False
31340,31360,False,False
31360,31380,True,False
31380,31400,True,False
31400,31420,False,False
31420,31440,False,False
31440,31460,False,False
31460,31480,False,False
31480,31500,False,False
31500,31520,False,False
31520,31540,False,False
31540,31560,False,False
31560,31580,True,False
31580,31600,False,False
31600,31620,False,False
31620,31640,False,False
31640,31660,False,False
31660,31680,False,False
31680,31700,False,False
31700,31720,False,False
31720,31740,False,False
31740,31760,False,False
31760,31780,False,False
31780,31800,False,False
31800,31820,False,False
31820,31840,False,False
31840,31860,False,False
31860,31880,False,False
31880,31900,False,False
31900,31920,False,False
31920,31940,False,False
31940,31960,False,False
31960,31980,False,False
31980,32000,False,False
32000,32020,True,False
32020,32040,False,False
32040,32060,False,False
32060,32080,False,False
32080,32100,False,False
32100,32120,False,False
32120,32140,False,False
32140,32160,False,False
32160,32180,False,False
32180,32200,False,False
32200,32220,False,False
32220,32240,False,False
32240,32260,True,False
32260,32280,False,False
32280,32300,False,False
32300,32320,False,False
32320,32340,False,False
32340,32360,False,False
32360,32380,False,False
32380,32400,True,False
32400,32420,False,False
32420,32440,False,False
32440,32460,False,False
32460,32480,False,False
32480,32500,True,False
32500,32520,False,False
32520,32540,False,False
32540,32560,False,False
32560,32580,False,False
32580,32600,False,False
32600,32620,True,False
32620,32640,False,False
32640,32660,False,False
32660,32680,False,False
32680,32700,False,False
32700,32720,False,False
32720,32740,False,False
32740,32760,False,False
32760,32780,False,False
32780,32800,False,False
32800,32820,False,False
32820,32840,False,False
32840,32860,False,False
32860,32880,False,False
32880,32900,True,False
32900,32920,False,False
32920,32940,False,False
32940,32960,False,False
32960,32980,False,False
32980,33000,True,False
33000,33020,False,False
33020,33040,False,False
33040,33060,False,False
33060,33080,False,False
33080,33100,False,False
33100,33120,False,False
33120,33140,False,False
33140,33160,False,False
33160,33180,False,False
33180,33200,False,False
33200,33220,False,False
33220,33240,False,False
33240,33260,False,False
33260,33280,False,False
33280,33300,False,False
33300,33320,False,False
33320,33340,False,False
33340,33360,False,False
33360,33380,False,False
33380,33400,False,False
33400,33420,False,False
33420,33440,False,False
33440,33460,False,False
33460,33480,False,False
33480,33500,False,False
33500,33520,True,False
33520,33540,False,False
33540,33560,False,False
33560,33580,False,False
33580,33600,True,False
33600,33620,False,False
33620,33640,False,False
33640,33660,False,False
33660,33680,False,False
33680,33700,False,False
33700,33720,False,False
33720,33740,False,False
33740,33760,False,False
33760,33780,False,False
33780,33800,False,False
33800,33820,False,False
33820,33840,False,False
33840,33860,True,False
33860,33880,False,False
33880,33900,False,False
33900,33920,False,False
33920,33940,True,False
33940,33960,False,False
33960,33980,False,False
33980,34000,False,False
34000,34020,False,False
34020,34040,False,False
34040,34060,False,False
34060,34080,False,False
34080,34100,False,False
34100,34120,False,False
34120,34140,False,False
34140,34160,False,False
34160,34180,False,False
34180,34200,False,False
34200,34220,True,False
34220,34240,False,False
34240,34260,False,False
34260,34280,False,False
34280,34300,True,False
34300,34320,False,False
34320,34340,False,False
34340,34360,False,False
34360,34380,False,False
34380,34400,False,False
34400,34420,False,False
34420,34440,False,False
34440,34460,True,False
34460,34480,False,False
34480,34500,False,False
34500,34520,False,False
34520,34540,False,False
34540,34560,False,False
34560,34580,True,False
34580,34600,False,False
34600,34620,False,False
34620,34640,False,False
34640,34660,False,False
34660,34680,False,False
34680,34700,False,False
34700,34720,False,False
34720,34740,False,False
34740,34760,False,False
34760,34780,False,False
34780,34800,False,False
34800,34820,False,False
34820,34840,False,False
34840,34860,False,False
34860,34880,False,False
34880,34900,False,False
34900,34920,True,False
34920,34940,True,False
34940,34960,False,False
34960,34980,False,False
34980,35000,False,False
35000,35020,False,False
35020,35040,False,False
35040,35060,False,False
35060,35080,False,False
35080,35100,False,False
35100,35120,False,False
35120,35140,False,False
35140,35160,False,False
35160,35180,False,False
35180,35200,False,False
35200,35220,True,False
35220,35240,False,False
35240,35260,False,False
35260,35280,False,False
35280,35300,False,False
35300,35320,False,False
35320,35340,False,False
35340,35360,False,False
35360,35380,False,False
35380,35400,False,False
35400,35420,False,False
35420,35440,False,False
35440,35460,True,False
35460,35480,False,False
35480,35500,False,False
35500,35520,False,False
35520,35540,True,False
35540,35560,False,False
35560,35580,False,False
35580,35600,False,False
35600,35620,False,False
35620,35640,False,False
35640,35660,False,False
35660,35680,False,False
35680,35700,False,False
35700,35720,False,False
35720,35740,False,False
35740,35760,False,False
35760,35780,False,False
35780,35800,False,False
35800,35820,False,False
35820,35840,False,False
35840,35860,False,False
35860,35880,False,False
35880,35900,False,False
35900,35920,False,False
35920,35940,False,False
35940,35960,False,False
35960,35980,False,False
35980,36000,False,False
36000,36020,False,False
36020,36040,False,False
36040,36060,False,False
36060,36080,False,False
36080,36100,False,False
36100,36120,False,False
36120,36140,True,False
36140,36160,False,False
36160,36180,False,False
36180,36200,False,False
36200,36220,False,False
36220,36240,False,False
36240,36260,False,False
36260,36280,True,False
36280,36300,False,False
36300,36320,False,False
36320,36340,False,False
36340,36360,False,False
36360,36380,False,False
36380,36400,False,False
36400,36420,False,False
36420,36440,False,False
36440,36460,False,False
36460,36480,False,False
36480,36500,True,False
36500,36520,False,False
36520,36540,False,False
36540,36560,False,False
36560,36580,False,False
36580,36600,False,False
36600,36620,False,False
36620,36640,False,False
36640,36660,False,False
36660,36680,False,False
36680,36700,False,False
36700,36720,False,False
36720,36740,False,False
36740,36760,False,False
36760,36780,False,False
36780,36800,False,False
36800,36820,True,False
36820,36840,True,False
36840,36860,False,False
36860,36880,False,False
36880,36900,False,False
36900,36920,False,False
36920,36940,False,False
36940,36960,False,False
36960,36980,False,False
36980,37000,True,False
37000,37020,False,False
37020,37040,False,False
37040,37060,False,False
37060,37080,False,False
37080,37100,True,False
37100,37120,False,False
37120,37140,False,False
37140,37160,False,False
37160,37180,False,False
37180,37200,False,False
37200,37220,False,False
37220,37240,False,False
37240,37260,False,False
37260,37280,False,False
37280,37300,False,False
37300,37320,False,False
37320,37340,False,False
37340,37360,False,False
37360,37380,False,False
37380,37400,False,False
37400,37420,False,False
37420,37440,False,False
37440,37460,False,False
37460,37480,True,False
37480,37500,False,False
37500,37520,False,False
37520,37540,False,False
37540,37560,False,False
37560,37580,False,False
37580,37600,False,False
37600,37620,False,False
37620,37640,False,False
37640,37660,False,False
37660,37680,False,False
37680,37700,False,False
37700,37720,False,False
37720,37740,False,False
37740,37760,False,False
37760,37780,True,False
37780,37800,False,False
37800,37820,False,False
37820,37840,False,False
37840,37860,False,False
37860,37880,False,False
37880,37900,False,False
37900,37920,False,False
37920,37940,False,False
37940,37960,False,False
37960,37980,False,False
37980,38000,True,False
38000,38020,True,False
38020,38040,False,False
38040,38060,False,False
38060,38080,False,False
38080,38100,True,False
38100,38120,False,False
38120,38140,False,False
38140,38160,False,False
38160,38180,False,False
38180,38200,False,False
38200,38220,False,False
38220,38240,False,False
38240,38260,False,False
38260,38280,False,False
38280,38300,False,False
38300,38320,False,False
38320,38340,False,False
38340,38360,False,False
38360,38380,False,False
38380,38400,False,False
38400,38420,False,False
38420,38440,False,False
38440,38460,False,False
38460,38480,False,False
38480,38500,False,False
38500,38520,False,False
38520,38540,False,False
38540,38560,False,False
38560,38580,False,False
38580,38600,False,False
38600,38620,False,False
38620,38640,False,False
38640,38660,False,False
38660,38680,False,False
38680,38700,False,False
38700,38720,False,False
38720,38740,False,False
38740,38760,False,False
38760,38780,False,False
38780,38800,False,False
38800,38820,False,False
38820,38840,False,False
38840,38860,False,False
38860,38880,False,False
38880,38900,False,False
38900,38920,False,False
38920,38940,False,False
38940,38960,False,False
38960,38980,False,False
38980,39000,False,False
39000,39020,False,False
39020,39040,False,False
39040,39060,False,False
39060,39080,False,False
39080,39100,False,False
39100,39120,False,False
39120,39140,False,False
39140,39160,False,False
39160,39180,False,False
39180,39200,False,False
39200,39220,False,False
39220,39240,False,False
39240,39260,False,False
39260,39280,False,False
39280,39300,False,False
39300,39320,False,False
39320,39340,False,False
39340,39360,False,False
39360,39380,False,False
39380,39400,False,False
39400,39420,False,False
39420,39440,False,False
39440,39460,False,False
39460,39480,False,False
39480,39500,False,False
39500,39520,False,False
39520,39540,False,False
39540,39560,False,False
39560,39580,False,False
39580,39600,False,False
39600,39620,False,False
39620,39640,False,False
39640,39660,False,False
39660,39680,False,False
39680,39700,False,False
39700,39720,False,False
39720,39740,False,False
39740,39760,False,False
39760,39780,False,False
39780,39800,False,False
39800,39820,False,False
39820,39840,False,False
39840,39860,False,False
39860,39880,False,False
39880,39900,False,False
39900,39920,False,False
39920,39940,False,False
39940,39960,False,False
39960,39980,False,False
39980,40000,False,False
40000,40020,False,False
40020,40040,False,False
40040,40060,False,False
40060,40080,False,False
40080,40100,False,False
40100,40120,False,False
40120,40140,False,False
40140,40160,False,False
40160,40180,False,False
40180,40200,False,False
40200,40220,False,False
40220,40240,False,False
40240,40260,True,False
40260,40280,False,False
40280,40300,False,False
40300,40320,False,False
40320,40340,False,False
40340,40360,False,False
40360,40380,False,False
40380,40400,False,False
40400,40420,False,False
40420,40440,False,False
40440,40460,False,False
40460,40480,False,False
40480,40500,False,False
40500,40520,False,False
40520,40540,False,False
40540,40560,False,False
40560,40580,False,False
40580,40600,False,False
40600,40620,False,False
40620,40640,False,False
40640,40660,False,False
40660,40680,True,False
40680,40700,False,False
40700,40720,False,False
40720,40740,False,False
40740,40760,False,False
40760,40780,False,False
40780,40800,False,False
40800,40820,False,False
40820,40840,False,False
40840,40860,False,False
40860,40880,True,False
40880,40900,False,False
40900,40920,False,False
40920,40940,False,False
40940,40960,False,False
40960,40980,False,False
40980,41000,False,False
41000,41020,False,False
41020,41040,False,False
41040,41060,False,False
41060,41080,False,False
41080,41100,False,False
41100,41120,True,False
41120,41140,False,False
41140,41160,False,False
41160,41180,False,False
41180,41200,False,False
41200,41220,False,False
41220,41240,False,False
41240,41260,False,False
41260,41280,True,False
41280,41300,False,False
41300,41320,False,False
41320,41340,False,False
41340,41360,False,False
41360,41380,False,False
41380,41400,False,False
41400,41420,False,False
41420,41440,True,False
41440,41460,False,False
41460,41480,False,False
41480,41500,False,False
41500,41520,False,False
41520,41540,False,False
41540,41560,False,False
41560,41580,False,False
41580,41600,False,False
41600,41620,True,False
41620,41640,False,False
41640,41660,False,False
41660,41680,False,False
41680,41700,False,False
41700,41720,True,False
41720,41740,False,False
41740,41760,False,False
41760,41780,False,False
41780,41800,False,False
41800,41820,False,False
41820,41840,True,False
41840,41860,True,False
41860,41880,False,False
41880,41900,False,False
41900,41920,False,False
41920,41940,True,False
41940,41960,False,False
41960,41980,False,False
41980,42000,False,False
42000,42020,False,False
42020,42040,False,False
42040,42060,False,False
42060,42080,True,False
42080,42100,False,False
42100,42120,False,False
42120,42140,False,False
42140,42160,False,False
42160,42180,False,False
42180,42200,False,False
42200,42220,False,False
42220,42240,False,False
42240,42260,False,False
42260,42280,False,False
42280,42300,False,False
42300,42320,False,False
42320,42340,False,False
42340,42360,True,False
42360,42380,False,False
42380,42400,True,False
42400,42420,False,False
42420,42440,False,False
42440,42460,False,False
42460,42480,False,False
42480,42500,False,False
42500,42520,False,False
42520,42540,True,False
42540,42560,True,False
42560,42580,False,False
42580,42600,False,False
42600,42620,False,False
42620,42640,False,False
42640,42660,False,False
42660,42680,True,False
42680,42700,False,False
42700,42720,True,False
42720,42740,False,False
42740,42760,False,False
42760,42780,False,False
42780,42800,False,False
42800,42820,False,False
42820,42840,False,False
42840,42860,False,False
42860,42880,False,False
42880,42900,False,False
42900,42920,False,False
42920,42940,False,False
42940,42960,False,False
42960,42980,False,False
42980,43000,True,False
43000,43020,False,False
43020,43040,False,False
43040,43060,False,False
43060,43080,False,False
43080,43100,False,False
43100,43120,False,False
43120,43140,False,False
43140,43160,False,False
43160,43180,False,False
43180,43200,True,False
43200,43220,False,False
43220,43240,False,False
43240,43260,False,False
43260,43280,False,False
43280,43300,False,False
43300,43320,False,False
43320,43340,False,False
43340,43360,False,False
43360,43380,True,False
43380,43400,False,False
43400,43420,False,False
43420,43440,False,False
43440,43460,False,False
43460,43480,False,False
43480,43500,False,False
43500,43520,False,False
43520,43540,False,False
43540,43560,False,False
43560,43580,False,False
43580,43600,False,False
43600,43620,False,False
43620,43640,True,False
43640,43660,False,False
43660,43680,False,False
43680,43700,False,False
43700,43720,False,False
43720,43740,False,False
43740,43760,False,False
43760,43780,False,False
43780,43800,True,False
43800,43820,False,False
43820,43840,False,False
43840,43860,False,False
43860,43880,False,False
43880,43900,False,False
43900,43920,False,False
43920,43940,False,False
43940,43960,False,False
43960,43980,False,False
43980,44000,True,False
44000,44020,False,False
44020,44040,False,False
44040,44060,False,False
44060,44080,False,False
44080,44100,False,False
44100,44120,False,False
44120,44140,False,False
44140,44160,False,False
44160,44180,False,False
44180,44200,False,False
44200,44220,False,False
44220,44240,True,False
44240,44260,False,False
44260,44280,False,False
44280,44300,False,False
44300,44320,False,False
44320,44340,True,False
44340,44360,False,False
44360,44380,False,False
44380,44400,False,False
44400,44420,False,False
44420,44440,False,False
44440,44460,False,False
44460,44480,False,False
44480,44500,True,False
44500,44520,False,False
44520,44540,False,False
44540,44560,False,False
44560,44580,False,False
44580,44600,False,False
44600,44620,False,False
44620,44640,True,False
44640,44660,False,False
44660,44680,False,False
44680,44700,False,False
44700,44720,False,False
44720,44740,False,False
44740,44760,False,False
44760,44780,False,False
44780,44800,False,False
44800,44820,False,False
44820,44840,False,False
44840,44860,False,False
44860,44880,False,False
44880,44900,False,False
44900,44920,False,False
44920,44940,False,False
44940,44960,False,False
44960,44980,False,False
44980,45000,False,False
45000,45020,True,False
45020,45040,False,False
45040,45060,False,False
45060,45080,False,False
45080,45100,False,False
45100,45120,False,False
45120,45140,False,False
45140,45160,False,False
45160,45180,False,False
45180,45200,False,False
45200,45220,False,False
45220,45240,False,False
45240,45260,False,False
45260,45280,False,False
45280,45300,False,False
45300,45320,False,False
45320,45340,False,False
45340,45360,False,False
45360,45380,False,False
45380,45400,False,False
45400,45420,False,False
45420,45440,True,False
45440,45460,False,False
45460,45480,False,False
45480,45500,False,False
45500,45520,False,False
45520,45540,False,False
45540,45560,False,False
45560,45580,False,False
45580,45600,False,False
45600,45620,False,False
45620,45640,False,False
45640,45660,False,False
45660,45680,False,False
45680,45700,False,False
45700,45720,False,False
45720,45740,False,False
45740,45760,True,False
45760,45780,False,False
45780,45800,False,False
45800,45820,False,False
45820,45840,False,False
45840,45860,False,False
45860,45880,True,False
45880,45900,True,False
45900,45920,False,False
45920,45940,False,False
45940,45960,False,False
45960,45980,False,False
45980,46000,False,False
46000,46020,False,False
46020,46040,True,False
46040,46060,False,False
46060,46080,False,False
46080,46100,False,False
46100,46120,False,False
46120,46140,False,False
46140,46160,False,False
46160,46180,False,False
46180,46200,False,False
46200,46220,False,False
46220,46240,False,False
46240,46260,False,False
46260,46280,False,False
46280,46300,False,False
46300,46320,False,False
46320,46340,False,False
46340,46360,False,False
46360,46380,False,False
46380,46400,True,False
46400,46420,True,False
46420,46440,False,False
46440,46460,False,False
46460,46480,False,False
46480,46500,False,False
46500,46520,True,False
46520,46540,False,False
46540,46560,False,False
46560,46580,False,False
46580,46600,False,False
46600,46620,False,False
46620,46640,True,False
46640,46660,False,False
46660,46680,False,False
46680,46700,False,False
46700,46720,False,False
46720,46740,False,False
46740,46760,False,False
46760,46780,False,False
46780,46800,False,False
46800,46820,False,False
46820,46840,False,False
46840,46860,False,False
46860,46880,False,False
46880,46900,False,False
46900,46920,False,False
46920,46940,False,False
46940,46960,False,False
46960,46980,True,False
46980,47000,False,False
47000,47020,False,False
47020,47040,True,False
47040,47060,False,False
47060,47080,False,False
47080,47100,False,False
47100,47120,False,False
47120,47140,True,False
47140,47160,False,False
47160,47180,False,False
47180,47200,False,False
47200,47220,False,False
47220,47240,False,False
47240,47260,True,False
47260,47280,False,False
47280,47300,False,False
47300,47320,False,False
47320,47340,False,False
47340,47360,False,False
47360,47380,False,False
47380,47400,False,False
47400,47420,False,False
47420,47440,False,False
47440,47460,False,False
47460,47480,False,False
47480,47500,False,False
47500,47520,False,False
47520,47540,False,False
47540,47560,False,False
47560,47580,True,False
47580,47600,True,False
47600,47620,False,False
47620,47640,False,False
47640,47660,True,False
47660,47680,False,False
47680,47700,False,False
47700,47720,False,False
47720,47740,False,False
47740,47760,False,False
47760,47780,False,False
47780,47800,False,False
47800,47820,False,False
47820,47840,False,False
47840,47860,False,False
47860,47880,False,False
47880,47900,False,False
47900,47920,False,False
47920,47940,True,False
47940,47960,True,False
47960,47980,False,False
47980,48000,False,False
48000,48020,False,False
48020,48040,False,False
48040,48060,False,False
48060,48080,False,False
48080,48100,False,False
48100,48120,False,False
48120,48140,False,False
48140,48160,False,False
48160,48180,False,False
48180,48200,False,False
48200,48220,False,False
48220,48240,True,False
48240,48260,False,False
48260,48280,False,False
48280,48300,False,False
48300,48320,False,False
48320,48340,False,False
48340,48360,False,False
48360,48380,False,False
48380,48400,False,False
48400,48420,False,False
48420,48440,False,False
48440,48460,False,False
48460,48480,False,False
48480,48500,False,False
48500,48520,False,False
48520,48540,True,False
48540,48560,False,False
48560,48580,False,False
48580,48600,False,False
48600,48620,False,False
48620,48640,False,False
48640,48660,False,False
48660,48680,False,False
48680,48700,False,False
48700,48720,False,False
48720,48740,False,False
48740,48760,False,False
48760,48780,False,False
48780,48800,False,False
48800,48820,False,False
48820,48840,False,False
48840,48860,False,False
48860,48880,False,False
48880,48900,False,False
48900,48920,True,False
48920,48940,False,False
48940,48960,False,False
48960,48980,False,False
48980,49000,False,False
49000,49020,False,False
49020,49040,False,False
49040,49060,False,False
49060,49080,False,False
49080,49100,False,False
49100,49120,False,False
49120,49140,False,False
49140,49160,False,False
49160,49180,False,False
49180,49200,False,False
49200,49220,True,False
49220,49240,False,False
49240,49260,False,False
49260,49280,False,False
49280,49300,False,False
49300,49320,False,False
49320,49340,False,False
49340,49360,False,False
49360,49380,False,False
49380,49400,False,False
49400,49420,False,False
49420,49440,False,False
49440,49460,False,False
49460,49480,False,False
49480,49500,False,False
49500,49520,False,False
49520,49540,False,False
49540,49560,True,False
49560,49580,False,False
49580,49600,False,False
49600,49620,False,False
49620,49640,False,False
49640,49660,False,False
49660,49680,False,False
49680,49700,False,False
49700,49720,False,False
49720,49740,False,False
49740,49760,False,False
49760,49780,False,False
49780,49800,True,False
49800,49820,False,False
49820,49840,False,False
49840,49860,False,False
49860,49880,False,False
49880,49900,False,False
49900,49920,False,False
49920,49940,True,False
49940,49960,False,False
49960,49980,False,False
49980,50000,False,False
50000,50020,False,False
50020,50040,False,False
50040,50060,False,False
50060,50080,False,False
50080,50100,False,False
50100,50120,False,False
50120,50140,False,False
50140,50160,False,False
50160,50180,False,False
50180,50200,False,False
50200,50220,False,False
50220,50240,False,False
50240,50260,True,False
50260,50280,False,False
50280,50300,False,False
50300,50320,False,False
50320,50340,False,False
50340,50360,False,False
50360,50380,False,False
50380,50400,False,False
50400,50420,False,False
50420,50440,False,False
50440,50460,False,False
50460,50480,False,False
50480,50500,False,False
50500,50520,True,False
50520,50540,False,False
50540,50560,False,False
50560,50580,False,False
50580,50600,False,False
50600,50620,False,False
50620,50640,False,False
50640,50660,False,False
50660,50680,False,False
50680,50700,False,False
50700,50720,True,False
50720,50740,False,False
50740,50760,False,False
50760,50780,False,False
50780,50800,False,False
50800,50820,False,False
50820,50840,False,False
50840,50860,False,False
50860,50880,True,False
50880,50900,False,False
50900,50920,False,False
50920,50940,False,False
50940,50960,False,False
50960,50980,False,False
50980,51000,False,False
51000,51020,False,False
51020,51040,False,False
51040,51060,True,False
51060,51080,False,False
51080,51100,False,False
51100,51120,False,False
51120,51140,False,False
51140,51160,False,False
51160,51180,False,False
51180,51200,True,False
51200,51220,False,False
51220,51240,False,False
51240,51260,False,False
51260,51280,False,False
51280,51300,False,False
51300,51320,False,False
51320,51340,True,False
51340,51360,False,False
51360,51380,False,False
51380,51400,False,False
51400,51420,False,False
51420,51440,False,False
51440,51460,False,False
51460,51480,False,False
51480,51500,False,False
51500,51520,False,False
51520,51540,True,False
51540,51560,False,False
51560,51580,False,False
51580,51600,False,False
51600,51620,False,False
51620,51640,False,False
51640,51660,False,False
51660,51680,False,False
51680,51700,False,False
51700,51720,False,False
51720,51740,False,False
51740,51760,False,False
51760,51780,False,False
51780,51800,True,False
51800,51820,False,False
51820,51840,False,False
51840,51860,False,False
51860,51880,False,False
51880,51900,False,False
51900,51920,False,False
51920,51940,False,False
51940,51960,False,False
51960,51980,False,False
51980,52000,False,False
52000,52020,False,False
52020,52040,False,False
52040,52060,False,False
52060,52080,False,False
52080,52100,False,False
52100,52120,False,False
52120,52140,False,False
52140,52160,False,False
52160,52180,False,False
52180,52200,False,False
52200,52220,False,False
52220,52240,False,False
52240,52260,False,False
52260,52280,False,False
52280,52300,True,False
52300,52320,False,False
52320,52340,False,False
52340,52360,False,False
52360,52380,False,False
52380,52400,False,False
52400,52420,False,False
52420,52440,False,False
52440,52460,True,False
52460,52480,True,False
52480,52500,False,False
52500,52520,False,False
52520,52540,False,False
52540,52560,False,False
52560,52580,False,False
52580,52600,False,False
52600,52620,False,False
52620,52640,False,False
52640,52660,False,False
52660,52680,False,False
52680,52700,True,False
52700,52720,False,False
52720,52740,False,False
52740,52760,False,False
52760,52780,True,False
52780,52800,False,False
52800,52820,False,False
52820,52840,False,False
52840,52860,False,False
52860,52880,False,False
52880,52900,False,False
52900,52920,False,False
52920,52940,False,False
52940,52960,True,False
52960,52980,False,False
52980,53000,False,False
53000,53020,False,False
53020,53040,False,False
53040,53060,False,False
53060,53080,False,False
53080,53100,False,False
53100,53120,False,False
53120,53140,False,False
53140,53160,False,False
53160,53180,False,False
53180,53200,True,False
53200,53220,False,False
53220,53240,False,False
53240,53260,False,False
53260,53280,False,False
53280,53300,False,False
53300,53320,False,False
53320,53340,False,False
53340,53360,False,False
53360,53380,True,False
53380,53400,False,False
53400,53420,False,False
53420,53440,False,False
53440,53460,False,False
53460,53480,False,False
53480,53500,False,False
53500,53520,False,False
53520,53540,False,False
53540,53560,False,False
53560,53580,True,False
53580,53600,False,False
53600,53620,False,False
53620,53640,False,False
53640,53660,False,False
53660,53680,False,False
53680,53700,False,False
53700,53720,True,False
53720,53740,False,False
53740,53760,False,False
53760,53780,False,False
53780,53800,False,False
53800,53820,False,False
53820,53840,True,False
53840,53860,True,False
53860,53880,False,False
53880,53900,False,False
53900,53920,False,False
53920,53940,False,False
53940,53960,False,False
53960,53980,True,False
53980,54000,False,False
54000,54020,False,False
54020,54040,False,False
54040,54060,False,False
54060,54080,False,False
54080,54100,False,False
54100,54120,False,False
54120,54140,False,False
54140,54160,False,False
54160,54180,False,False
54180,54200,False,False
54200,54220,False,False
54220,54240,True,False
54240,54260,False,False
54260,54280,False,False
54280,54300,False,False
54300,54320,False,False
54320,54340,False,False
54340,54360,False,False
54360,54380,False,False
54380,54400,False,False
54400,54420,False,False
54420,54440,False,False
54440,54460,False,False
54460,54480,False,False
54480,54500,False,False
54500,54520,False,False
54520,54540,True,False
54540,54560,False,False
54560,54580,False,False
54580,54600,False,False
54600,54620,False,False
54620,54640,False,False
54640,54660,False,False
54660,54680,False,False
54680,54700,True,False
54700,54720,True,False
54720,54740,False,False
54740,54760,False,False
54760,54780,False,False
54780,54800,False,False
54800,54820,True,False
54820,54840,True,False
54840,54860,False,False
54860,54880,False,False
54880,54900,False,False
54900,54920,False,False
54920,54940,False,False
54940,54960,False,False
54960,54980,False,False
54980,55000,False,False
55000,55020,False,False
55020,55040,False,False
55040,55060,False,False
55060,55080,False,False
55080,55100,False,False
55100,55120,False,False
55120,55140,False,False
55140,55160,False,False
55160,55180,False,False
55180,55200,False,False
55200,55220,False,False
55220,55240,False,False
55240,55260,True,False
55260,55280,False,False
55280,55300,False,False
55300,55320,False,False
55320,55340,False,False
55340,55360,False,False
55360,55380,False,False
55380,55400,False,False
55400,55420,False,False
55420,55440,False,False
55440,55460,False,False
55460,55480,False,False
55480,55500,False,False
55500,55520,False,False
55520,55540,False,False
55540,55560,False,False
55560,55580,False,False
55580,55600,False,False
55600,55620,True,False
55620,55640,False,False
55640,55660,False,False
55660,55680,False,False
55680,55700,False,False
55700,55720,False,False
55720,55740,False,False
55740,55760,False,False
55760,55780,False,False
55780,55800,False,False
55800,55820,False,False
55820,55840,False,False
55840,55860,False,False
55860,55880,False,False
55880,55900,True,False
55900,55920,False,False
55920,55940,False,False
55940,55960,False,False
55960,55980,True,False
55980,56000,False,False
56000,56020,False,False
56020,56040,False,False
56040,56060,False,False
56060,56080,False,False
56080,56100,False,False
56100,56120,False,False
