index,file,start,end,token
2970,13,14722.0,14989.0,あ
2971,13,14989.0,15289.0,し
2972,13,15289.0,15556.0,た
2973,13,15556.0,15756.0,も
2974,13,15756.0,15957.0,せ
2975,13,15957.0,16090.0,か
2976,13,16090.0,16357.0,い
2977,13,16357.0,16624.0,は
2978,13,16624.0,16891.0,ま
2979,13,16891.0,17191.0,わ
2980,13,17191.0,18292.0,る
2981,13,18292.0,35776.0,<silence>
2982,13,35776.0,36243.0,きょ
2983,13,36243.0,36811.0,う
2984,13,36811.0,37645.0,も
2985,13,37645.0,37945.0,おん
2986,13,37945.0,38179.0,な
2987,13,38179.0,38412.0,じ
2988,13,38412.0,38713.0,ひ
2989,13,38713.0,39547.0,が
2990,13,39547.0,39747.0,く
2991,13,39747.0,39814.0,る
2992,13,39814.0,40014.0,な
2993,13,40014.0,40114.0,ら
2994,13,40114.0,40348.0,い
2995,13,40348.0,40648.0,つ
2996,13,40648.0,40881.0,も
2997,13,40881.0,41148.0,い
2998,13,41148.0,41983.0,じょう
2999,13,41983.0,42283.0,に
3000,13,42283.0,42516.0,し
3001,13,42516.0,42783.0,な
3002,13,42783.0,43017.0,く
3003,13,43017.0,43651.0,ちゃ
3004,13,43651.0,44452.0,です
3005,13,44452.0,44719.0,か
3006,13,44719.0,44986.0,い
3007,13,44986.0,45486.0,わ
3008,13,45486.0,46320.0,って
3009,13,46320.0,46654.0,あぁ
3010,13,46654.0,46887.0,む
3011,13,46887.0,47154.0,ず
3012,13,47154.0,47455.0,か
3013,13,47455.0,48255.0,しい
3014,13,48255.0,48422.0,な
3015,13,48422.0,48556.0,ん
3016,13,48556.0,48689.0,で
3017,13,48689.0,48789.0,も
3018,13,48789.0,49090.0,つ
3019,13,49090.0,49357.0,た
3020,13,49357.0,49623.0,わ
3021,13,49623.0,49890.0,る
3022,13,49890.0,50725.0,の
3023,13,50725.0,51025.0,に
3024,13,51025.0,51258.0,ぶ
3025,13,51258.0,51559.0,き
3026,13,51559.0,51826.0,よ
3027,13,51826.0,52358.0,う
3028,13,52358.0,53194.0,<silence>
3029,13,53194.0,53461.0,な
3030,13,53461.0,53761.0,ん
3031,13,53761.0,53995.0,ど
3032,13,53995.0,54295.0,も
3033,13,54295.0,54562.0,な
3034,13,54562.0,54829.0,ん
3035,13,54829.0,55096.0,ど
3036,13,55096.0,55363.0,も
3037,13,55363.0,55529.0,が
3038,13,55529.0,55663.0,ん
3039,13,55663.0,55796.0,ば
3040,13,55796.0,55930.0,る
3041,13,55930.0,56197.0,の
3042,13,56197.0,56729.0,に
3043,13,56729.0,57531.0,<silence>
3044,13,57531.0,57832.0,で
3045,13,57832.0,58099.0,き
3046,13,58099.0,58366.0,な
3047,13,58366.0,58632.0,い
3048,13,58632.0,58899.0,こ
3049,13,58899.0,59166.0,と
3050,13,59166.0,59734.0,も
3051,13,59734.0,59900.0,あ
3052,13,59900.0,60001.0,る
3053,13,60001.0,60167.0,か
3054,13,60167.0,60267.0,も
3055,13,60267.0,60468.0,な
3056,13,60468.0,60568.0,ん
3057,13,60568.0,61102.0,て
3058,13,61102.0,61369.0,そ
3059,13,61369.0,61669.0,こ
3060,13,61669.0,61902.0,で
3061,13,61902.0,62203.0,あ
3062,13,62203.0,62470.0,き
3063,13,62470.0,62737.0,ら
3064,13,62737.0,63004.0,め
3065,13,63004.0,63270.0,な
3066,13,63270.0,63571.0,け
3067,13,63571.0,63838.0,れ
3068,13,63838.0,64105.00000000001,ば
3069,13,64105.00000000001,64271.0,い
3070,13,64271.0,64372.0,つ
3071,13,64372.0,64538.0,か
3072,13,64538.0,64638.00000000001,は
3073,13,64638.00000000001,64905.0,きっ
3074,13,64905.0,65438.99999999999,と
3075,13,65438.99999999999,65706.0,き
3076,13,65706.0,66007.0,み
3077,13,66007.0,66273.0,ま
3078,13,66273.0,67074.0,で
3079,13,67074.0,67341.0,と
3080,13,67341.0,67641.0,ど
3081,13,67641.0,67908.0,く
3082,13,67908.0,68175.0,か
3083,13,68175.0,68741.0,ら
3084,13,68741.0,70077.0,<silence>
3085,13,70077.0,70277.0,も
3086,13,70277.0,70411.0,じ
3087,13,70411.0,70544.0,な
3088,13,70544.0,70644.0,ら
3089,13,70644.0,70878.0,ど
3090,13,70878.0,71045.0,う
3091,13,71045.0,71178.0,し
3092,13,71178.0,71445.0,て
3093,13,71445.0,71712.0,も
3094,13,71712.0,71879.0,た
3095,13,71879.0,71979.0,ん
3096,13,71979.0,72146.0,じゅ
3097,13,72146.0,72279.0,ん
3098,13,72279.0,72813.0,に
3099,13,72813.0,73047.0,なっ
3100,13,73047.0,73247.0,ちゃ
3101,13,73247.0,73347.0,い
3102,13,73347.0,73514.0,そ
3103,13,73514.0,73647.0,う
3104,13,73647.0,73881.0,な
3105,13,73881.0,74081.0,か
3106,13,74081.0,74181.0,ん
3107,13,74181.0,74382.0,じょ
3108,13,74382.0,74448.0,う
3109,13,74448.0,74982.0,は
3110,13,74982.0,75249.0,な
3111,13,75249.0,75549.0,い
3112,13,75549.0,75816.0,しょ
3113,13,75816.0,76083.0,の
3114,13,76083.0,76350.0,ま
3115,13,76350.0,76617.0,ほ
3116,13,76617.0,76884.0,う
3117,13,76884.0,77051.0,と
3118,13,77051.0,77151.0,な
3119,13,77151.0,77451.0,え
3120,13,77451.0,77718.0,て
3121,13,77718.0,77985.0,ほ
3122,13,77985.0,78252.0,し
3123,13,78252.0,79353.0,い
3124,13,79353.0,79620.0,が
3125,13,79620.0,79887.0,ん
3126,13,79887.0,80187.0,ば
3127,13,80187.0,80454.0,れ
3128,13,80454.0,80721.0,わ
3129,13,80721.0,80921.0,た
3130,13,80921.0,81522.0,し
3131,13,81522.0,81822.0,と
3132,13,81822.0,82089.0,き
3133,13,82089.0,82356.0,に
3134,13,82356.0,82623.0,は
3135,13,82623.0,82823.0,だ
3136,13,82823.0,82890.0,い
3137,13,82890.0,83090.0,た
3138,13,83090.0,83190.0,ん
3139,13,83190.0,83691.0,に
3140,13,83691.0,83991.0,きょ
3141,13,83991.0,84291.0,う
3142,13,84291.0,84525.0,も
3143,13,84525.0,84792.0,と
3144,13,84792.0,85092.0,な
3145,13,85092.0,85359.0,り
3146,13,85359.0,85559.0,で
3147,13,85559.0,85760.0,せ
3148,13,85760.0,85893.0,か
3149,13,85893.0,86160.0,い
3150,13,86160.0,86427.0,を
3151,13,86427.0,86727.0,あ
3152,13,86727.0,86994.0,る
3153,13,86994.0,88094.0,く
3154,13,88094.0,105513.0,<silence>
3155,13,105513.0,106080.0,じ
3156,13,106080.0,106614.0,つ
3157,13,106614.0,107448.0,は
3158,13,107448.0,107615.0,お
3159,13,107615.0,107748.0,こ
3160,13,107748.0,107982.0,る
3161,13,107982.0,108282.0,と
3162,13,108282.0,108549.0,こ
3163,13,108549.0,109350.0,わ
3164,13,109350.0,109517.0,か
3165,13,109517.0,109650.0,っ
3166,13,109650.0,109784.0,た
3167,13,109784.0,109917.0,り
3168,13,109917.0,110184.0,しっ
3169,13,110184.0,110451.0,と
3170,13,110451.0,110718.0,し
3171,13,110718.0,110985.0,た
3172,13,110985.0,111786.0,り
3173,13,111786.0,112086.0,し
3174,13,112086.0,112386.0,ちゃ
3175,13,112386.0,112620.0,い
3176,13,112620.0,112920.0,ま
3177,13,112920.0,113421.0,す
3178,13,113421.0,114288.0,はい
3179,13,114288.0,114822.0,あぁ
3180,13,114822.0,115322.0,いい
3181,13,115322.0,116190.0,なぁ
3182,13,116190.0,116357.0,あ
3183,13,116357.0,116457.0,ま
3184,13,116457.0,116724.0,い
3185,13,116724.0,116991.0,ま
3186,13,116991.0,117258.0,ほ
3187,13,117258.0,118092.0,う
3188,13,118092.0,118292.0,み
3189,13,118292.0,118392.0,た
3190,13,118392.0,118559.0,こ
3191,13,118559.0,118659.0,と
3192,13,118659.0,118926.0,も
3193,13,118926.0,119193.0,な
3194,13,119193.0,119427.0,い
3195,13,119427.0,119727.0,よう
3196,13,119727.0,120561.0,な
3197,13,120561.0,120694.0,あ
3198,13,120694.0,120828.0,い
3199,13,120828.0,121095.0,す
3200,13,121095.0,121395.0,く
3201,13,121395.0,121662.0,り
3202,13,121662.0,122161.0,む
3203,13,122161.0,122997.0,<silence>
3204,13,122997.0,123264.0,ひ
3205,13,123264.0,123564.0,め
3206,13,123564.0,123798.0,た
3207,13,123798.0,124098.0,お
3208,13,124098.0,124365.0,も
3209,13,124365.0,124565.0,い
3210,13,124565.0,125199.0,は
3211,13,125199.0,125366.0,と
3212,13,125366.0,125466.0,き
3213,13,125466.0,125633.0,ど
3214,13,125633.0,125733.0,き
3215,13,125733.0,125933.0,ど
3216,13,125933.0,126000.0,き
3217,13,126000.0,126167.0,ど
3218,13,126167.0,126299.0,き
3219,13,126299.0,127368.0,<silence>
3220,13,127368.0,127635.0,あ
3221,13,127635.0,127902.0,ふ
3222,13,127902.0,128169.0,れ
3223,13,128169.0,128436.0,た
3224,13,128436.0,128702.0,こ
3225,13,128702.0,128869.0,と
3226,13,128869.0,129270.0,ば
3227,13,129270.0,129537.0,に
3228,13,129537.0,129804.0,まっ
3229,13,129804.0,129970.0,か
3230,13,129970.0,130104.0,に
3231,13,130104.0,130371.0,なっ
3232,13,130371.0,130938.0,て
3233,13,130938.0,131205.0,み
3234,13,131205.0,131472.0,ん
3235,13,131472.0,131739.0,な
3236,13,131739.0,132006.0,が
3237,13,132006.0,132306.0,い
3238,13,132306.0,132573.0,い
3239,13,132573.0,132706.0,と
3240,13,132706.0,132840.0,か
3241,13,132840.0,133107.0,う
3242,13,133107.0,133307.0,ま
3243,13,133307.0,133941.0,く
3244,13,133941.0,134075.0,い
3245,13,134075.0,134208.0,え
3246,13,134208.0,134375.0,な
3247,13,134375.0,134475.0,い
3248,13,134475.0,134742.0,け
3249,13,134742.0,135276.0,ど
3250,13,135276.0,135576.0,そ
3251,13,135576.0,135843.0,れ
3252,13,135843.0,136110.0,で
3253,13,136110.0,136944.0,も
3254,13,136944.0,137178.0,いっ
3255,13,137178.0,137478.0,しょ
3256,13,137478.0,137745.0,が
3257,13,137745.0,137945.0,い
3258,13,137945.0,138012.0,い
3259,13,138012.0,138544.0,な
3260,13,138544.0,139914.0,<silence>
3261,13,139914.0,140047.0,こ
3262,13,140047.0,140181.0,と
3263,13,140181.0,140347.0,ば
3264,13,140347.0,140448.0,は
3265,13,140448.0,140648.0,な
3266,13,140648.0,140714.0,ん
3267,13,140714.0,141015.0,で
3268,13,141015.0,141182.0,こ
3269,13,141182.0,141282.0,ん
3270,13,141282.0,141449.0,な
3271,13,141449.0,141549.0,に
3272,13,141549.0,141715.0,こ
3273,13,141715.0,141849.0,ん
3274,13,141849.0,141982.0,な
3275,13,141982.0,142083.0,ん
3276,13,142083.0,142650.0,で
3277,13,142650.0,142917.0,ふ
3278,13,142917.0,143184.0,く
3279,13,143184.0,143451.0,ざ
3280,13,143451.0,143717.0,つ
3281,13,143717.0,143918.0,な
3282,13,143918.0,144018.0,ん
3283,13,144018.0,144185.0,で
3284,13,144185.0,144285.0,す
3285,13,144285.0,144819.0,か
3286,13,144819.0,145119.0,ひ
3287,13,145119.0,145352.0,み
3288,13,145352.0,145619.0,つ
3289,13,145619.0,145920.0,の
3290,13,145920.0,146187.0,こ
3291,13,146187.0,146454.0,と
3292,13,146454.0,146720.0,ば
3293,13,146720.0,146887.0,お
3294,13,146887.0,147021.0,し
3295,13,147021.0,147254.0,え
3296,13,147254.0,147555.0,て
3297,13,147555.0,147822.0,ほ
3298,13,147822.0,148055.0,し
3299,13,148055.0,149190.0,い
3300,13,149190.0,149457.0,が
3301,13,149457.0,149723.0,ん
3302,13,149723.0,149990.0,ば
3303,13,149990.0,150257.0,れ
3304,13,150257.0,150558.0,わ
3305,13,150558.0,150825.0,た
3306,13,150825.0,151358.0,し
3307,13,151358.0,151592.0,い
3308,13,151592.0,151926.0,つ
3309,13,151926.0,152159.0,も
3310,13,152159.0,152460.0,い
3311,13,152460.0,152726.0,じょ
3312,13,152726.0,153027.0,う
3313,13,153027.0,153561.0,に
3314,13,153561.0,153861.0,きょ
3315,13,153861.0,154128.0,う
3316,13,154128.0,154361.0,も
3317,13,154361.0,154628.0,あ
3318,13,154628.0,154929.0,し
3319,13,154929.0,155196.0,た
3320,13,155196.0,155396.0,も
3321,13,155396.0,155629.0,せ
3322,13,155629.0,155729.0,か
3323,13,155729.0,155996.0,い
3324,13,155996.0,156263.0,は
3325,13,156263.0,156564.0,ま
3326,13,156564.0,156831.0,わ
3327,13,156831.0,157930.0,る
3328,13,157930.0,175616.0,<silence>
3329,13,175616.0,175916.0,ずっ
3330,13,175916.0,176217.0,と
3331,13,176217.0,176317.0,こ
3332,13,176317.0,176450.0,れ
3333,13,176450.0,176717.0,か
3334,13,176717.0,176984.0,ら
3335,13,176984.0,177785.0,も
3336,13,177785.0,177985.0,だ
3337,13,177985.0,178085.0,い
3338,13,178085.0,178285.0,す
3339,13,178285.0,178385.0,き
3340,13,178385.0,178652.0,な
3341,13,178652.0,178819.0,み
3342,13,178819.0,178886.0,ん
3343,13,178886.0,179186.0,な
3344,13,179186.0,179987.0,と
3345,13,179987.0,180187.0,け
3346,13,180187.0,180287.0,ん
3347,13,180287.0,180454.0,か
3348,13,180454.0,180554.0,し
3349,13,180554.0,180721.0,た
3350,13,180721.0,180821.0,り
3351,13,180821.0,180988.0,な
3352,13,180988.0,181088.0,か
3353,13,181088.0,181222.0,な
3354,13,181222.0,181355.0,お
3355,13,181355.0,181522.0,り
3356,13,181522.0,181655.0,し
3357,13,181655.0,181822.0,た
3358,13,181822.0,181889.0,り
3359,13,181889.0,182423.0,もっ
3360,13,182423.0,182990.0,と
3361,13,182990.0,183524.0,もっ
3362,13,183524.0,184090.0,と
3363,13,184090.0,184358.0,<silence>
3364,13,184358.0,184558.0,そ
3365,13,184558.0,184658.0,ん
3366,13,184658.0,184892.0,な
3367,13,184892.0,185092.0,へ
3368,13,185092.0,185192.0,い
3369,13,185192.0,185459.0,お
3370,13,185459.0,185726.0,ん
3371,13,185726.0,186560.0,が
3372,13,186560.0,186827.0,つ
3373,13,186827.0,187094.0,づ
3374,13,187094.0,187394.0,い
3375,13,187394.0,187661.0,て
3376,13,187661.0,187928.0,い
3377,13,187928.0,188462.0,け
3378,13,188462.0,190730.0,ば
3379,13,190730.0,191165.0,<silence>
3380,13,191165.0,191732.0,い
3381,13,191732.0,192266.0,い
3382,13,192266.0,192800.0,な
3383,13,192800.0,193067.0,も
3384,13,193067.0,193367.0,じ
3385,13,193367.0,193634.0,だ
3386,13,193634.0,193901.0,と
3387,13,193901.0,194101.0,た
3388,13,194101.0,194168.0,ん
3389,13,194168.0,194368.0,じゅ
3390,13,194368.0,194468.0,ん
3391,13,194468.0,195002.0,に
3392,13,195002.0,195269.0,なっ
3393,13,195269.0,195436.0,ちゃ
3394,13,195436.0,195569.0,い
3395,13,195569.0,195703.0,そ
3396,13,195703.0,195836.0,う
3397,13,195836.0,196070.0,な
3398,13,196070.0,196270.0,か
3399,13,196270.0,196370.0,ん
3400,13,196370.0,196570.0,じょ
3401,13,196570.0,196637.0,う
3402,13,196637.0,197204.0,は
3403,13,197204.0,197471.0,な
3404,13,197471.0,197771.0,い
3405,13,197771.0,198038.0,しょ
3406,13,198038.0,198272.0,の
3407,13,198272.0,198572.0,ま
3408,13,198572.0,198839.0,ほ
3409,13,198839.0,199106.0,う
3410,13,199106.0,199240.0,と
3411,13,199240.0,199373.0,な
3412,13,199373.0,199640.0,え
3413,13,199640.0,199907.0,て
3414,13,199907.0,200207.0,ほ
3415,13,200207.0,200441.0,し
3416,13,200441.0,201542.0,い
3417,13,201542.0,201809.0,が
3418,13,201809.0,202076.0,ん
3419,13,202076.0,202376.0,ば
3420,13,202376.0,202643.0,れ
3421,13,202643.0,202910.0,わ
3422,13,202910.0,203110.0,た
3423,13,203110.0,203711.0,し
3424,13,203711.0,204011.0,と
3425,13,204011.0,204278.0,き
3426,13,204278.0,204545.0,に
3427,13,204545.0,204812.0,は
3428,13,204812.0,205012.0,だ
3429,13,205012.0,205079.0,い
3430,13,205079.0,205312.0,た
3431,13,205312.0,205379.0,ん
3432,13,205379.0,205880.0,に
3433,13,205880.0,206147.0,きょ
3434,13,206147.0,206413.0,う
3435,13,206413.0,206714.0,も
3436,13,206714.0,206981.0,と
3437,13,206981.0,207248.0,な
3438,13,207248.0,207548.0,り
3439,13,207548.0,207815.0,で
3440,13,207815.0,207915.0,せ
3441,13,207915.0,208082.0,か
3442,13,208082.0,208349.0,い
3443,13,208349.0,208616.0,を
3444,13,208616.0,208782.0,あ
3445,13,208782.0,208883.0,る
3446,13,208883.0,209016.0,か
3447,13,209016.0,209183.0,せ
3448,13,209183.0,209749.0,て
3449,13,209749.0,210284.0,<silence>
3450,13,210284.0,210551.0,せ
3451,13,210551.0,210851.0,か
3452,13,210851.0,211085.0,い
3453,13,211085.0,211352.0,は
3454,13,211352.0,211652.0,な
3455,13,211652.0,211919.0,ん
3456,13,211919.0,212453.0,て
3457,13,212453.0,212720.0,う
3458,13,212720.0,213020.0,つ
3459,13,213020.0,213287.0,く
3460,13,213287.0,213554.0,し
3461,13,213554.0,213754.0,い
3462,13,213754.0,213821.0,ん
3463,13,213821.0,213988.0,で
3464,13,213988.0,214121.0,す
3465,13,214121.0,214622.0,か
3466,13,214622.0,214889.0,ひ
3467,13,214889.0,215189.0,み
3468,13,215189.0,215456.0,つ
3469,13,215456.0,215723.0,の
3470,13,215723.0,215990.0,こ
3471,13,215990.0,216290.0,と
3472,13,216290.0,216557.0,ば
3473,13,216557.0,216724.0,お
3474,13,216724.0,216824.0,し
3475,13,216824.0,217091.0,え
3476,13,217091.0,217358.0,て
3477,13,217358.0,217658.0,ほ
3478,13,217658.0,217892.0,し
3479,13,217892.0,218993.0,い
3480,13,218993.0,219260.0,が
3481,13,219260.0,219527.0,ん
3482,13,219527.0,219793.0,ば
3483,13,219793.0,220060.0,れ
3484,13,220060.0,220361.0,わ
3485,13,220361.0,220628.0,た
3486,13,220628.0,221162.0,し
3487,13,221162.0,221395.0,い
3488,13,221395.0,221729.0,つ
3489,13,221729.0,221962.0,も
3490,13,221962.0,222263.0,い
3491,13,222263.0,222530.0,じょ
3492,13,222530.0,222830.0,う
3493,13,222830.0,223364.0,に
3494,13,223364.0,223664.0,きょ
3495,13,223664.0,223931.0,う
3496,13,223931.0,224165.0,も
3497,13,224165.0,224431.0,あ
3498,13,224431.0,224732.0,し
3499,13,224732.0,224999.0,た
3500,13,224999.0,225232.0,も
3501,13,225232.0,225399.0,せ
3502,13,225399.0,225533.0,か
3503,13,225533.0,225799.0,い
3504,13,225799.0,226100.0,は
3505,13,226100.0,226333.0,ま
3506,13,226333.0,226634.0,わ
3507,13,226634.0,227701.0,る
3508,13,227701.0,227968.0,きょ
3509,13,227968.0,228235.0,う
3510,13,228235.0,228536.0,も
3511,13,228536.0,228802.0,み
3512,13,228802.0,229103.0,ん
3513,13,229103.0,229370.0,な
3514,13,229370.0,229637.0,と
3515,13,229637.0,229770.0,せ
3516,13,229770.0,229904.0,か
3517,13,229904.0,230171.0,い
3518,13,230171.0,230437.0,を
3519,13,230437.0,230704.0,あ
3520,13,230704.0,230971.0,る
3521,13,230971.0,232106.0,く
3522,13,232106.0,inf,<silence>
3523,14,0.0,8249.0,<silence>
3524,14,8249.0,8616.0,ぜん
3525,14,8616.0,9083.0,ぜん
3526,14,9083.0,9216.0,つ
3527,14,9216.0,9450.0,か
3528,14,9450.0,9684.0,め
3529,14,9684.0,10084.0,ない
3530,14,10084.0,10451.0,き
3531,14,10451.0,10651.0,み
3532,14,10651.0,11052.0,の
3533,14,11052.0,11285.0,こ
3534,14,11285.0,11519.0,と
3535,14,11519.0,11919.0,ぜん
3536,14,11919.0,12353.0,ぜん
3537,14,12353.0,12520.0,し
3538,14,12520.0,12720.0,ら
3539,14,12720.0,12920.0,な
3540,14,12920.0,13387.0,い
3541,14,13387.0,13587.0,う
3542,14,13587.0,13988.0,ち
3543,14,13988.0,14388.0,に
3544,14,14388.0,14789.0,yeah
3545,14,14789.0,15022.0,こ
3546,14,15022.0,15189.0,こ
3547,14,15189.0,15389.0,ろ
3548,14,15389.0,15623.0,う
3549,14,15623.0,15823.0,ば
3550,14,15823.0,16023.0,わ
3551,14,16023.0,16222.999999999998,れ
3552,14,16222.999999999998,16624.0,る
3553,14,16624.0,17058.0,な
3554,14,17058.0,17258.0,ん
3555,14,17258.0,17625.0,て
3556,14,17625.0,17858.0,こ
3557,14,17858.0,18059.0,と
3558,14,18059.0,18492.0,あ
3559,14,18492.0,18893.0,る
3560,14,18893.0,19360.0,は
3561,14,19360.0,19694.0,ず
3562,14,19694.0,20328.0,ない
3563,14,20328.0,20561.0,で
3564,14,20561.0,21362.0,しょ
3565,14,21362.0,35543.0,<silence>
3566,14,35543.0,35743.0,そ
3567,14,35743.0,35943.0,れ
3568,14,35943.0,36544.0,は
3569,14,36544.0,36978.0,ぶ
3570,14,36978.0,37411.0,あ
3571,14,37411.0,37778.0,い
3572,14,37778.0,38179.0,そ
3573,14,38179.0,38579.0,う
3574,14,38579.0,39213.0,な
3575,14,39213.0,39447.0,え
3576,14,39447.0,39847.0,が
3577,14,39847.0,40247.0,お
3578,14,40247.0,40648.0,だっ
3579,14,40648.0,40881.0,た
3580,14,40881.0,42049.0,り
3581,14,42049.0,42316.0,そ
3582,14,42316.0,42516.0,れ
3583,14,42516.0,43150.0,は
3584,14,43150.0,43517.0,に
3585,14,43517.0,43918.0,ち
3586,14,43918.0,44352.0,よ
3587,14,44352.0,44785.0,う
3588,14,44785.0,44986.0,び
3589,14,44986.0,45753.0,の
3590,14,45753.0,45987.0,ひ
3591,14,45987.0,46420.0,ぐ
3592,14,46420.0,46854.0,れ
3593,14,46854.0,47054.0,だ
3594,14,47054.0,47254.0,っ
3595,14,47254.0,47488.0,た
3596,14,47488.0,48723.0,り
3597,14,48723.0,48923.0,そ
3598,14,48923.0,49123.0,れ
3599,14,49123.0,49690.0,は
3600,14,49690.0,50091.0,て
3601,14,50091.0,50491.0,す
3602,14,50491.0,50925.0,と
3603,14,50925.0,51359.0,ばっ
3604,14,51359.0,51559.0,か
3605,14,51559.0,52360.0,の
3606,14,52360.0,52560.0,き
3607,14,52560.0,52994.0,か
3608,14,52994.0,53394.0,ん
3609,14,53394.0,53828.0,だっ
3610,14,53828.0,54028.0,た
3611,14,54028.0,55229.0,り
3612,14,55229.0,55429.0,そ
3613,14,55429.0,55663.0,れ
3614,14,55663.0,56263.0,は
3615,14,56263.0,56697.0,き
3616,14,56697.0,57098.0,み
3617,14,57098.0,57531.0,と
3618,14,57531.0,57732.0,ゆ
3619,14,57732.0,57898.0,う
3620,14,57898.0,58132.0,な
3621,14,58132.0,59000.0,の
3622,14,59000.0,59166.0,め
3623,14,59166.0,59367.0,ら
3624,14,59367.0,59567.0,ん
3625,14,59567.0,60001.0,こ
3626,14,60001.0,60167.0,りん
3627,14,60167.0,60434.0,に
3628,14,60434.0,60601.0,す
3629,14,60601.0,61200.0,と
3630,14,61200.0,61802.0,<silence>
3631,14,61802.0,62003.0,て
3632,14,62003.0,62236.0,あ
3633,14,62236.0,62336.0,た
3634,14,62336.0,62470.0,り
3635,14,62470.0,62670.0,し
3636,14,62670.0,62803.0,だ
3637,14,62803.0,62870.0,い
3638,14,62870.0,62970.0,つ
3639,14,62970.0,63070.0,よ
3640,14,63070.0,63170.0,き
3641,14,63170.0,63270.0,で
3642,14,63270.0,63371.0,ぶ
3643,14,63371.0,63471.0,つ
3644,14,63471.0,63871.0,かっ
3645,14,63871.0,64004.99999999999,て
3646,14,64004.99999999999,64105.00000000001,も
3647,14,64105.00000000001,64271.0,なん
3648,14,64271.0,64372.0,に
3649,14,64372.0,64504.99999999999,も
3650,14,64504.99999999999,64739.00000000001,て
3651,14,64739.00000000001,64805.00000000001,に
3652,14,64805.00000000001,64905.0,は
3653,14,64905.0,65006.0,の
3654,14,65006.0,65105.99999999999,こ
3655,14,65105.99999999999,65239.00000000001,ら
3656,14,65239.00000000001,65339.0,な
3657,14,65339.0,65539.0,いっ
3658,14,65539.0,65639.0,て
3659,14,65639.0,65773.0,お
3660,14,65773.0,66307.0,も
3661,14,66307.0,66574.0,い
3662,14,66574.0,66807.0,こ
3663,14,66807.0,67174.0,ん
3664,14,67174.0,67408.0,で
3665,14,67408.0,69010.0,る
3666,14,69010.0,69310.0,ちょっ
3667,14,69310.0,69410.0,と
3668,14,69410.0,69477.0,ぐ
3669,14,69477.0,69577.0,ら
3670,14,69577.0,69677.0,い
3671,14,69677.0,69844.0,の
3672,14,69844.0,69944.0,ゆ
3673,14,69944.0,70077.0,う
3674,14,70077.0,70177.0,き
3675,14,70177.0,70277.0,に
3676,14,70277.0,70478.0,だっ
3677,14,70478.0,70644.0,て
3678,14,70644.0,70845.0,ちっ
3679,14,70845.0,71012.0,ちゃ
3680,14,71012.0,71078.0,く
3681,14,71078.0,71278.0,なっ
3682,14,71278.0,71379.0,て
3683,14,71379.0,71479.0,ふ
3684,14,71479.0,71679.0,さ
3685,14,71679.0,71812.0,ぎ
3686,14,71812.0,71879.0,こ
3687,14,71879.0,72113.0,ん
3688,14,72113.0,72246.0,で
3689,14,72246.0,72380.0,る
3690,14,72380.0,72680.0,わ
3691,14,72680.0,72980.0,た
3692,14,72980.0,73147.0,し
3693,14,73147.0,73748.0,だ
3694,14,73748.0,73948.0,か
3695,14,73948.0,75181.0,ら
3696,14,75181.0,75616.0,<silence>
3697,14,75616.0,76017.0,ぜん
3698,14,76017.0,76417.0,ぜん
3699,14,76417.0,76650.0,つ
3700,14,76650.0,76851.0,か
3701,14,76851.0,77018.0,め
3702,14,77018.0,77451.0,ない
3703,14,77451.0,77852.0,き
3704,14,77852.0,78085.0,み
3705,14,78085.0,78452.0,の
3706,14,78452.0,78686.0,こ
3707,14,78686.0,78886.0,と
3708,14,78886.0,79286.0,ぜん
3709,14,79286.0,79687.0,ぜん
3710,14,79687.0,79887.0,し
3711,14,79887.0,80087.0,ら
3712,14,80087.0,80287.0,な
3713,14,80287.0,80755.0,い
3714,14,80755.0,80921.0,う
3715,14,80921.0,81122.0,ち
3716,14,81122.0,81756.0,に
3717,14,81756.0,82189.0,yeah
3718,14,82189.0,82423.0,こ
3719,14,82423.0,82590.0,こ
3720,14,82590.0,82790.0,ろ
3721,14,82790.0,83024.0,う
3722,14,83024.0,83224.0,ば
3723,14,83224.0,83424.0,わ
3724,14,83424.0,83624.0,れ
3725,14,83624.0,84025.0,る
3726,14,84025.0,84458.0,な
3727,14,84458.0,84658.0,ん
3728,14,84658.0,85026.0,て
3729,14,85026.0,85259.0,こ
3730,14,85259.0,85459.0,と
3731,14,85459.0,85893.0,あ
3732,14,85893.0,86293.0,る
3733,14,86293.0,86694.0,は
3734,14,86694.0,87094.0,ず
3735,14,87094.0,87728.0,ない
3736,14,87728.0,87928.0,で
3737,14,87928.0,88729.0,しょ
3738,14,88729.0,89130.0,ぜん
3739,14,89130.0,89530.0,ぜん
3740,14,89530.0,89764.0,き
3741,14,89764.0,89964.0,づ
3742,14,89964.0,90164.0,か
3743,14,90164.0,90564.0,ない
3744,14,90564.0,90998.0,き
3745,14,90998.0,91165.0,み
3746,14,91165.0,91599.0,な
3747,14,91599.0,91799.0,ん
3748,14,91799.0,92033.0,て
3749,14,92033.0,92466.0,ぜん
3750,14,92466.0,92867.0,ぜん
3751,14,92867.0,93100.0,し
3752,14,93100.0,93300.0,ら
3753,14,93300.0,93467.0,な
3754,14,93467.0,93868.0,い
3755,14,93868.0,94101.0,し
3756,14,94101.0,94301.0,ら
3757,14,94301.0,94735.0,な
3758,14,94735.0,94935.0,い
3759,14,94935.0,95202.0,も
