index,file,start,end,token
1053,6,61080,61232,だ
1054,6,61230,61383,け
1055,6,61380,61725,の
1056,6,61725,61990,$breathing
1057,6,61990,62493,か
1058,6,62490,62992,そ
1059,6,62990,63130,ろ
1060,6,63130,63398,を
1061,6,63398,63536,$breathing
1062,6,63536,63928,しょ
1063,6,63928,63930,<silence>
1064,6,63930,64072,め
1065,6,64069,64230,い
1066,6,64230,64432,し
1067,6,64430,64510,た
1068,6,64510,64711,い
1069,6,64709,64750,ん
1070,6,64750,64849,だ
1071,6,64846,65049,よ
1072,6,65049,65050,<silence>
1073,6,65050,65536,な
1074,6,65536,65730,$breathing
1075,6,65730,66340,そ
1076,6,66340,66522,だ
1077,6,66520,68970,ろ
1078,6,68970,70456,$echo
1079,6,70456,70460,<silence>
1080,6,70460,70771,$breathing
1081,6,70770,71440,そ
1082,6,71440,71635,だ
1083,6,71635,71640,<silence>
1084,6,71640,74177,ろ
1085,6,74177,76881,<silence>
1086,6,76880,76930,あ
1087,6,76930,77204,せ
1088,6,77200,77354,り
1089,6,77350,77510,あ
1090,6,77510,77681,が
1091,6,77680,77746,る
1092,6,77746,77750,<silence>
1093,6,77750,78020,し
1094,6,78017,78150,ん
1095,6,78150,78361,ぱ
1096,6,78360,78754,す
1097,6,78754,78900,$breathing
1098,6,78900,79108,に
1099,6,79108,79110,<silence>
1100,6,79110,79358,う
1101,6,79358,79360,<silence>
1102,6,79360,79718,そ
1103,6,79718,79720,<silence>
1104,6,79720,80042,つ
1105,6,80040,80202,く
1106,6,80400,80743,に
1107,6,80743,81970,<silence>
1108,6,81970,82130,じ
1109,6,82480,82600,を
1110,6,82600,82770,お
1111,6,82767,82863,ち
1112,6,82860,83250,つ
1113,6,83250,83253,<silence>
1114,6,83253,83600,け
1115,6,83600,83841,る
1116,6,83841,84001,$breathing
1117,6,84001,84200,ひ
1118,6,84200,84515,に
1119,6,84515,84660,<silence>
1120,6,84660,84860,く
1121,6,84860,85183,わ
1122,6,85180,85320,い
1123,6,85320,85493,ら
1124,6,85490,85626,な
1125,6,85626,85630,<silence>
1126,6,85630,85994,い
1127,6,85994,86995,<silence>
1128,6,86995,87180,そ
1129,6,87180,87352,れ
1130,6,87350,87530,を
1131,6,87530,87810,こ
1132,6,87810,88352,よ
1133,6,88350,88604,か
1134,6,88600,88680,ん
1135,6,88680,88980,に
1136,6,88980,89146,<silence>
1137,6,89146,89325,お
1138,6,89325,89330,<silence>
1139,6,89330,89780,き
1140,6,89780,89939,か
1141,6,89939,89940,<silence>
1142,6,89940,90269,え
1143,6,90269,90270,<silence>
1144,6,90270,90437,た
1145,6,90437,90440,<silence>
1146,6,90440,90540,ら
1147,6,90540,90921,さ
1148,6,90921,91222,$breathing
1149,6,91222,91570,きょ
1150,6,91570,91717,も
1151,6,91717,91720,<silence>
1152,6,91720,91875,ま
1153,6,91875,91880,<silence>
1154,6,91880,92145,た
1155,6,92145,92367,$breathing
1156,6,92367,92509,い
1157,6,92509,92510,<silence>
1158,6,92510,92675,ど
1159,6,92675,92680,<silence>
1160,6,92680,92837,む
1161,6,92837,92840,<silence>
1162,6,92840,92945,べ
1163,6,92945,92980,<silence>
1164,6,92980,93100,き
1165,6,93097,93465,は
1166,6,93465,93470,<silence>
1167,6,93470,93640,ど
1168,6,93640,93786,る
1169,6,93786,93790,<silence>
1170,6,93790,94060,が
1171,6,94060,94243,$breathing
1172,6,94243,94378,ほ
1173,6,94378,94380,<silence>
1174,6,94380,94696,ら
1175,6,94696,94700,<silence>
1176,6,94700,94890,$breathing
1177,6,94890,95010,み
1178,6,95010,95012,<silence>
1179,6,95012,95344,え
1180,6,95340,95534,た
1181,6,95530,95709,だ
1182,6,95709,95710,<silence>
1183,6,95710,96020,ろ
1184,6,96020,96469,<silence>
1185,6,96469,96746,か
1186,6,96746,96750,<silence>
1187,6,96810,97139,と
1188,6,97139,97140,<silence>
1189,6,97140,97380,の
1190,6,97380,97650,す
1191,6,97645,97748,き
1192,6,97748,98048,ま
1193,6,98048,98050,<silence>
1194,6,98050,98665,で
1195,6,98665,98936,$breathing
1196,6,98936,99368,さ
1197,6,99368,99370,<silence>
1198,6,99370,99697,び
1199,16,0,14564,<silence>
1200,16,14564,14765,か
1201,16,14765,14964,ぜ
1202,16,14960,15480,に
1203,16,15480,15665,ふ
1204,16,15665,15670,<silence>
1205,16,15670,15870,か
1206,16,15865,16050,れ
1207,16,16050,16980,て
1208,16,16980,17500,<silence>
1209,16,17500,17721,だ
1210,16,17720,17900,れ
1211,16,17900,18434,も
1212,16,18434,18602,き
1213,16,18600,18997,づ
1214,16,18997,19000,<silence>
1215,16,19000,19394,か
1216,16,19390,19740,ぬ
1217,16,19740,20148,よ
1218,16,20148,20450,<silence>
1219,16,20450,20670,く
1220,16,20670,20832,べ
1221,16,20830,21450,つ
1222,16,21450,21602,が
1223,16,21600,21770,つ
1224,16,21770,21983,か
1225,16,23039,23360,<silence>
1226,16,23360,23582,も
1227,16,23580,23770,の
1228,16,23770,24340,く
1229,16,24340,24554,ろ
1230,16,24550,24805,の
1231,16,24805,24810,<silence>
1232,16,24810,25240,せ
1233,16,25240,25242,<silence>
1234,16,25242,25609,か
1235,16,25609,25610,<silence>
1236,16,25610,26013,い
1237,16,26013,26340,<silence>
1238,16,26340,26537,い
1239,16,26537,26540,<silence>
1240,16,26540,26710,ろ
1241,16,26710,27277,を
1242,16,27277,27411,た
1243,16,27411,27643,し
1244,16,27640,27825,て
1245,16,27825,27830,<silence>
1246,16,27830,28734,も
1247,16,28730,29310,<silence>
1248,16,29310,29480,な
1249,16,29480,29645,に
1250,16,29645,29650,<silence>
1251,16,29650,30240,も
1252,16,30240,30410,み
1253,16,30410,30414,<silence>
1254,16,30414,30780,え
1255,16,30780,31097,な
1256,16,31097,31100,<silence>
1257,16,31100,31480,く
1258,16,31480,31985,て
1259,16,31985,32231,<silence>
1260,16,32231,32480,ま
1261,16,32480,32632,る
1262,16,32630,33041,で
1263,16,33040,33360,わ
1264,16,33357,33518,た
1265,16,33518,33520,<silence>
1266,16,33520,33709,し
1267,16,33709,33710,<silence>
1268,16,33710,34718,は
1269,16,34718,35190,<silence>
1270,16,35190,35380,い
1271,16,35377,35562,き
1272,16,35560,36053,を
1273,16,36053,36120,<silence>
1274,16,36120,36320,と
1275,16,36320,36659,め
1276,16,36659,36660,<silence>
1277,16,36660,37062,て
1278,16,37060,37364,い
1279,16,37360,40025,た
1280,16,40025,42512,<silence>
1281,16,42512,42926,も
1282,16,42926,43292,い
1283,16,43290,43736,よ
1284,16,43736,44017,<silence>
1285,16,44017,44360,と
1286,16,44360,44364,<silence>
1287,16,44364,44560,く
1288,16,44560,44561,<silence>
1289,16,44561,44762,て
1290,16,44760,45234,も
1291,16,45234,45493,<silence>
1292,16,45493,45860,か
1293,16,45860,45862,<silence>
1294,16,45862,46063,な
1295,16,46060,46230,え
1296,16,46708,46960,<silence>
1297,16,46960,47299,わ
1298,16,47299,47330,<silence>
1299,16,47330,47445,た
1300,16,47445,47450,<silence>
1301,16,47450,47678,し
1302,16,47678,47680,<silence>
1303,16,47680,48171,わ
1304,16,48171,48432,<silence>
1305,16,48432,48798,こ
1306,16,48798,49365,ん
1307,16,49365,49370,<silence>
1308,16,49370,49549,な
1309,16,49549,49550,<silence>
1310,16,49550,49768,せ
1311,16,49768,49770,<silence>
1312,16,49770,49948,か
1313,16,49948,49950,<silence>
1314,16,49950,50318,い
1315,16,50318,50634,<silence>
1316,16,50634,50868,お
1317,16,50868,51167,も
1318,16,51167,51368,い
1319,16,51368,51370,<silence>
1320,16,51370,51813,も
1321,16,51813,52101,<silence>
1322,16,52101,52469,だ
1323,16,52469,52470,<silence>
1324,16,52470,52785,き
1325,16,52785,52790,<silence>
1326,16,52790,53240,し
1327,16,53237,53603,め
1328,16,53603,53737,て
1329,16,53737,53970,い
1330,16,54670,54871,の
1331,16,54871,55271,に
1332,16,55271,55439,ゆ
1333,16,55439,55440,<silence>
1334,16,55440,55817,め
1335,16,55817,55820,<silence>
1336,16,55820,56010,の
1337,16,56006,56539,きゃ
1338,16,56539,56707,ん
1339,16,56707,56710,<silence>
1340,16,56710,57194,ば
1341,16,57190,57470,す
1342,16,57470,57473,<silence>
1343,16,57473,58008,に
1344,16,58008,58210,<silence>
1345,16,58210,58361,い
1346,16,58360,58700,つ
1347,16,58700,58703,<silence>
1348,16,58703,58910,づ
1349,16,58908,59509,け
1350,16,59509,59676,る
1351,16,59676,60243,い
1352,16,60243,60476,み
1353,16,60476,60480,<silence>
1354,16,60480,61001,わ
1355,16,61001,61310,<silence>
1356,16,61310,61712,こ
1357,16,61712,61878,の
1358,16,61878,62412,む
1359,16,62412,62612,ね
1360,16,62612,63402,に
1361,16,63402,63514,<silence>
1362,16,63514,63881,か
1363,16,63881,64224,が
1364,16,64220,64650,や
1365,16,64647,64813,い
1366,16,64813,65349,て
1367,16,65349,65549,い
1368,16,65549,66016,る
1369,16,66016,66320,<silence>
1370,16,66317,66468,す
1371,16,66468,66470,<silence>
1372,16,66470,66820,と
1373,16,66816,70153,り
1374,16,70150,79334,<silence>
1375,16,79334,79560,あ
1376,16,80280,80477,る
1377,16,80477,80480,<silence>
1378,16,80480,80647,こ
1379,16,80647,80650,<silence>
1380,16,80650,80853,と
1381,16,80850,81850,に
1382,16,81850,82280,<silence>
1383,16,82280,82470,い
1384,16,82470,82670,み
1385,16,82665,83233,な
1386,16,83233,83400,ど
1387,16,83400,83766,な
1388,16,83766,84134,い
1389,16,84130,84525,け
1390,16,84525,84530,<silence>
1391,16,84530,85010,ど
1392,16,85010,85269,<silence>
1393,16,85269,85436,ひ
1394,16,85436,85635,ろ
1395,16,85635,86170,い
1396,16,86170,86324,あ
1397,16,86320,86540,つ
1398,16,86540,86740,め
1399,16,86736,87618,た
1400,16,87618,88148,<silence>
1401,16,88148,88390,か
1402,16,88390,88595,け
1403,16,88595,88600,<silence>
1404,16,88600,89010,ら
1405,16,89010,89014,<silence>
1406,16,89014,89177,う
1407,16,89177,89180,<silence>
1408,16,89180,89670,し
1409,16,89670,89673,<silence>
1410,16,89673,90040,な
1411,16,90040,90373,う
1412,16,90370,90721,の
1413,16,90721,91062,<silence>
1414,16,91062,91410,そ
1415,16,91410,91880,し
1416,16,91880,92536,て
1417,16,92536,92540,<silence>
1418,16,92540,93010,よ
1419,16,93010,93380,る
1420,16,93380,94001,は
1421,16,94000,94440,そ
1422,16,94440,94765,の
1423,16,94765,94770,<silence>
1424,16,94770,95010,つ
1425,16,95010,95540,め
1426,16,95540,95844,た
1427,16,95840,96288,さ
1428,16,96288,96290,<silence>
1429,16,96290,96714,を
1430,16,96714,97032,<silence>
1431,16,97032,97380,と
1432,16,97380,97680,か
1433,16,97680,97684,<silence>
1434,16,97684,97950,し
1435,16,97950,98884,て
1436,16,98880,99220,を
1437,16,99215,99582,の
1438,16,99580,100011,ば
1439,16,100010,100699,し
1440,16,100699,100700,<silence>
1441,16,100700,101388,た
1442,16,101388,101390,<silence>
1443,16,101390,101819,も
1444,16,101819,102152,い
1445,16,102150,102611,よ
1446,16,102611,102920,<silence>
1447,16,102920,103290,と
1448,16,103290,103442,く
1449,16,103440,103650,て
1450,16,103650,104331,も
1451,16,104330,104750,と
1452,16,104750,104890,ど
1453,16,104890,105071,け
1454,16,105810,106200,わ
1455,16,106200,106328,た
1456,16,106328,106330,<silence>
1457,16,106330,106517,し
1458,16,106517,106520,<silence>
1459,16,106520,107260,わ
1460,16,107257,107623,う
1461,16,107620,108210,け
1462,16,108210,108214,<silence>
1463,16,108214,108413,と
1464,16,108410,108602,め
1465,16,108600,108790,て
1466,16,108790,109268,く
1467,16,109268,109530,<silence>
1468,16,109530,109720,な
1469,16,109720,109724,<silence>
1470,16,109724,110030,み
1471,16,110030,110251,だ
1472,16,110250,110720,も
1473,16,110720,110960,<silence>
1474,16,110960,111361,だ
1475,16,111361,111704,き
1476,16,111700,112100,し
1477,16,112100,112510,め
1478,16,112510,112514,<silence>
1479,16,112514,112660,て
1480,16,112660,112662,<silence>
1481,16,112662,112862,い
1482,16,113563,113763,の
1483,16,113763,114131,に
1484,16,114131,114331,ゆ
1485,16,114330,114724,め
1486,16,114715,114900,の
1487,16,114900,115430,きゃ
1488,16,115430,115432,<silence>
1489,16,115432,115599,ん
1490,16,115599,116099,ば
1491,16,116099,116365,す
1492,16,116365,116900,に
1493,16,116900,117100,<silence>
1494,16,117100,117670,こ
1495,16,117665,117830,ろ
1496,16,117830,118364,こ
1497,16,118360,118585,め
1498,16,118585,118590,<silence>
1499,16,118590,119059,る
1500,16,119059,119060,<silence>
1501,16,119060,119321,の
1502,16,119320,119874,わ
1503,16,119874,120170,<silence>
1504,16,120170,120537,こ
1505,16,120537,120540,<silence>
1506,16,120540,120720,の
1507,16,120720,121270,そ
1508,16,121270,121271,<silence>
1509,16,121271,121504,ら
1510,16,121500,122082,に
1511,16,122082,122410,<silence>
1512,16,122410,122804,え
1513,16,122800,123140,が
1514,16,123140,123565,き
1515,16,123565,123570,<silence>
1516,16,123570,123710,だ
1517,16,123706,124240,し
1518,16,124240,124441,て
1519,16,124440,124990,く
1520,16,124990,125220,<silence>
1521,16,125217,125362,す
1522,16,125360,125765,と
1523,16,125765,125770,<silence>
1524,16,125770,129050,り
1525,16,129050,138170,<silence>
1526,16,138170,138533,そ
1527,16,138530,139030,し
1528,16,139025,139520,て
1529,16,139520,139751,<silence>
1530,16,139751,140160,よ
1531,16,140157,140491,る
1532,16,140490,140880,は
1533,16,140880,141137,<silence>
1534,16,141137,141590,そ
1535,16,141590,141925,の
1536,16,141925,141930,<silence>
1537,16,141930,142160,つ
1538,16,142160,142637,め
1539,16,142637,142640,<silence>
1540,16,142640,142951,た
1541,16,142950,143364,さ
1542,16,143360,143800,を
1543,16,143800,144139,<silence>
1544,16,144139,144530,と
1545,16,144530,144830,か
1546,16,144830,144834,<silence>
1547,16,144834,145060,し
1548,16,145060,145976,て
1549,16,145976,145980,<silence>
1550,16,145980,146380,を
1551,16,146380,146721,の
1552,16,146720,147191,ば
1553,16,147190,147800,し
1554,16,147800,148299,た
1555,16,148299,148598,<silence>
1556,16,148598,148966,も
1557,16,148966,148970,<silence>
1558,16,148970,149317,い
1559,16,149317,149322,<silence>
1560,16,149322,149782,の
1561,16,149782,150062,<silence>
1562,16,150062,150400,と
1563,16,150400,150595,く
1564,16,150595,150600,<silence>
1565,16,150600,150800,て
1566,16,150800,151245,も
1567,16,151245,151502,<silence>
1568,16,151502,151868,か
1569,16,151868,151870,<silence>
1570,16,151870,152041,な
1571,16,152040,152240,え
1572,16,152699,152970,<silence>
1573,16,152970,153300,わ
1574,16,153300,153302,<silence>
1575,16,153302,153469,た
1576,16,153469,153704,し
1577,16,153700,154136,の
1578,16,154136,154437,<silence>
1579,16,154437,154837,こ
1580,16,154837,154840,<silence>
1581,16,154840,155371,ん
1582,16,155370,155500,な
1583,16,155500,155503,<silence>
1584,16,155503,155770,せ
1585,16,155770,155771,<silence>
1586,16,155771,155938,か
1587,16,155938,155940,<silence>
1588,16,155940,156374,い
1589,16,156374,156673,<silence>
1590,16,156673,156873,お
1591,16,156873,157241,も
1592,16,157241,157407,い
1593,16,157407,157410,<silence>
1594,16,157410,157829,も
1595,16,157829,158082,<silence>
1596,16,158082,158457,こ
1597,16,158457,158460,<silence>
1598,16,158460,158880,と
1599,16,158880,159229,ば
1600,16,159229,159230,<silence>
1601,16,159230,159570,で
1602,16,159570,160540,つ
1603,16,160540,160544,<silence>
1604,16,160544,160676,ん
1605,16,160676,161245,だ
1606,16,161245,161444,ゆ
1607,16,161444,161777,め
1608,16,161777,161979,の
1609,16,161979,162545,きゃ
1610,16,162545,162712,ん
1611,16,162710,163195,ば
1612,16,163195,163200,<silence>
1613,16,163200,163480,す
1614,16,163480,164240,に
1615,16,164240,164410,い
1616,16,164410,164413,<silence>
1617,16,164413,164781,ろ
1618,16,164780,164950,を
1619,16,164950,165411,た
1620,16,165410,165680,し
1621,16,165680,166220,て
1622,16,166220,166420,ゆ
1623,16,166420,167045,く
1624,16,167045,167317,<silence>
1625,16,167317,167751,こ
1626,16,167751,167918,の
1627,16,167918,167920,<silence>
1628,16,167920,168440,む
1629,16,168440,168640,ね
1630,16,168640,169262,に
1631,16,169262,169564,<silence>
1632,16,169564,169920,い
1633,16,169919,170253,ま
1634,16,170250,170610,か
1635,16,170608,170820,が
1636,16,170820,171330,や
1637,16,171330,171590,い
1638,16,171590,172472,て
1639,16,172472,172790,<silence>
1640,16,172790,173130,つ
1641,16,173130,173560,よ
1642,16,173560,173801,く
1643,16,173800,174306,な
1644,16,174306,174310,<silence>
1645,16,174310,174517,く
1646,16,174517,174520,<silence>
1647,16,174520,175060,て
1648,16,175060,175308,も
1649,16,175308,175310,<silence>
1650,16,175310,175995,い
1651,16,175995,176000,<silence>
1652,16,176000,176204,こ
1653,16,176200,176558,わ
1654,16,176558,176560,<silence>
1655,16,176560,176730,れ
1656,16,176727,177227,か
1657,16,177227,177461,け
1658,16,177461,177995,て
1659,16,177995,178000,<silence>
1660,16,178000,178190,も
1661,16,178190,178721,い
1662,16,178721,178930,<silence>
1663,16,178930,179114,こ
1664,16,179110,179500,の
1665,16,179500,180200,こ
1666,16,180197,180364,ろ
1667,16,180364,180931,わ
1668,16,180931,181131,と
1669,16,181130,181659,わ
1670,16,181659,181660,<silence>
1671,16,181660,181900,に
1672,16,181900,182395,は
1673,16,182395,182400,<silence>
1674,16,182400,182600,ば
1675,16,182598,183000,た
1676,16,183000,183165,い
1677,16,183165,183170,<silence>
1678,16,183170,184309,て
1679,16,184309,184600,<silence>
1680,16,184600,185002,ひ
1681,16,185002,185368,び
1682,16,185368,185579,く
1683,16,185579,185580,<silence>
1684,16,185580,186040,よ
1685,16,186036,186336,う
1686,16,186336,186340,<silence>
1687,16,186340,186918,に
1688,16,186918,187170,<silence>
1689,16,187170,187590,ぬ
1690,16,187590,187594,<silence>
1691,16,187594,187910,り
1692,16,187905,188237,か
1693,16,188237,188504,え
1694,16,188504,188938,て
1695,16,188938,189205,い
1696,16,189205,189210,<silence>
1697,16,189210,189674,く
1698,16,189674,189937,<silence>
1699,16,189937,190110,ぱ
1700,16,190110,190672,れ
1701,16,190736,190740,<silence>
1702,16,190740,196807,と
1703,16,196807,220911,<silence>
1704,19,0,20640,<silence>
1705,19,20640,20828,$breathing
1706,19,20828,20830,<silence>
1707,19,20830,21240,あ
1708,19,21240,21410,こ
1709,19,21410,21540,い
1710,19,21540,21690,の
1711,19,21690,21899,て
1712,19,21899,21900,<silence>
1713,19,21900,22040,ぎ
1714,19,22040,22131,が
1715,19,22130,22274,わ
1716,19,22270,22358,か
1717,19,22358,22360,<silence>
1718,19,22360,22440,ん
1719,19,22440,22579,な
1720,19,22579,22580,<silence>
1721,19,22580,22765,い
1722,19,22765,22770,<silence>
1723,19,22770,22860,ま
1724,19,22856,22950,ず
1725,19,22950,22952,<silence>
1726,19,22952,23040,す
1727,19,23040,23151,き
1728,19,23150,23262,て
1729,19,23260,23360,き
1730,19,23360,23470,じゅ
1731,19,23470,23622,ん
1732,19,23620,23783,も
1733,19,23780,23903,わ
1734,19,23900,24022,か
1735,19,24020,24130,ん
1736,19,24130,24270,な
1737,19,24270,24368,い
1738,19,24368,24370,<silence>
1739,19,24370,24510,よ
1740,19,24510,24651,わ
1741,19,24650,24757,こ
1742,19,24757,24760,<silence>
1743,19,24760,24880,い
1744,19,24880,24994,し
1745,19,24990,25099,て
1746,19,25099,25100,<silence>
1747,19,25100,25177,る
1748,19,25177,25180,<silence>
1749,19,25180,25287,と
1750,19,25287,25290,<silence>
1751,19,25290,25354,き
1752,19,25350,25480,が
1753,19,25480,25560,こ
1754,19,25560,25725,い
1755,19,25725,25730,<silence>
1756,19,25730,25840,ら
1757,19,25840,25843,<silence>
1758,19,25843,26109,し
1759,19,26109,26110,<silence>
1760,19,26110,26293,きゃ
1761,19,26357,26530,か
1762,19,26530,26600,ん
1763,19,26600,26767,しゅ
1764,19,26767,26770,<silence>
1765,19,26770,26912,か
1766,19,26910,26960,ん
1767,19,26960,27094,え
1768,19,27090,27182,び
1769,19,27180,27336,で
1770,19,27336,27340,<silence>
1771,19,27340,27397,ん
1772,19,27397,27400,<silence>
1773,19,27400,27500,す
1774,19,27870,27970,$breathing
1775,19,27970,28114,あ
1776,19,28110,28210,い
1777,19,28207,28330,わ
1778,19,28330,28410,け
1779,19,28410,28548,い
1780,19,28548,28550,<silence>
1781,19,28550,28750,さ
1782,19,28750,28860,ん
1783,19,28860,28980,じゃ
1784,19,28980,29072,と
1785,19,29070,29191,け
1786,19,29190,29311,な
1787,19,29310,29477,い
1788,19,29477,29480,<silence>
1789,19,29480,29595,ま
1790,19,29595,29600,<silence>
1791,19,29600,29721,ず
1792,19,29720,29853,ふ
1793,19,29850,29980,つ
1794,19,29980,30160,の
1795,19,30160,30237,け
1796,19,30237,30240,<silence>
1797,19,30240,30380,い
1798,19,30380,30480,さ
1799,19,30480,30600,ん
1800,19,30597,30680,も
1801,19,30680,30779,と
1802,19,30779,30780,<silence>
1803,19,30780,30891,け
1804,19,30890,31050,な
1805,19,31050,31170,い
1806,19,31170,31280,よ
1807,19,31280,31347,わ
1808,19,31347,31448,そ
1809,19,31448,31450,<silence>
1810,19,31450,31588,な
1811,19,31588,31590,<silence>
1812,19,31730,31884,た
1813,19,31880,32060,い
1814,19,32060,32220,が
1815,19,32220,32351,あ
1816,19,32350,32420,い
1817,19,32420,32533,ら
1818,19,32530,32688,し
1819,19,32688,32690,<silence>
1820,19,32690,32850,い
1821,19,32850,32939,あ
1822,19,32939,32940,<silence>
1823,19,32940,33090,い
1824,19,33090,33269,の
1825,19,33269,33270,<silence>
1826,19,33270,33480,ゆ
1827,19,33480,33484,<silence>
1828,19,33484,33716,の
1829,19,33716,33720,<silence>
1830,19,33720,33920,も
1831,19,33920,34020,た
1832,19,34020,34150,い
1833,19,34150,34151,<silence>
1834,19,34151,34283,て
1835,19,34280,34368,い
1836,19,34368,34370,<silence>
1837,19,34370,34590,の
1838,19,34590,34767,じ
1839,19,34767,34770,<silence>
1840,19,34770,34997,しょ
1841,19,34997,35000,<silence>
1842,19,35000,35051,に
1843,19,35051,35082,お
1844,19,35082,35161,お
1845,19,35160,35405,い
1846,19,35405,35410,<silence>
1847,19,35410,35638,て
1848,19,35638,35640,<silence>
1849,19,35830,35946,が
1850,19,35946,35950,<silence>
1851,19,35950,36200,あ
1852,19,36290,36478,て
1853,19,36478,36480,<silence>
1854,19,36648,36750,を
1855,19,36750,36791,だ
1856,19,36791,36970,だ
1857,19,36970,37093,し
1858,19,37090,37204,て
1859,19,37200,37318,と
1860,19,37318,37320,<silence>
1861,19,37320,37546,け
1862,19,37546,37550,<silence>
1863,19,37550,37720,る
1864,19,37720,37920,の
1865,19,37920,38155,に
1866,19,38155,38160,<silence>
1867,19,38160,38281,か
1868,19,38280,38390,ん
1869,19,38390,38490,ち
1870,19,38490,38749,が
1871,19,38749,38750,<silence>
1872,19,38816,38820,<silence>
1873,19,38820,39019,て
1874,19,39019,39020,<silence>
1875,19,39020,39197,ま
1876,19,39197,39200,<silence>
1877,19,39200,39334,ち
1878,19,39330,39588,が
1879,19,39588,39590,<silence>
1880,19,39660,39862,て
1881,19,39860,39960,か
1882,19,39960,40088,い
1883,19,40088,40090,<silence>
1884,19,40090,40198,の
1885,19,40198,40200,<silence>
1886,19,40200,40277,な
1887,19,40277,40280,<silence>
1888,19,40280,40401,い
1889,19,40400,40509,こ
1890,19,40509,40510,<silence>
1891,19,40510,40705,の
1892,19,40705,40710,<silence>
1893,19,40710,40930,き
1894,19,40930,41105,も
1895,19,41105,41110,<silence>
1896,19,41110,41321,ち
1897,19,41320,41520,わ
1898,19,41520,41524,<silence>
1899,19,41524,41859,な
1900,19,41859,41860,<silence>
1901,19,41860,42194,あ
1902,19,42190,42360,だ
1903,19,42360,42790,ろ
1904,19,42790,43097,け
1905,19,43097,43100,<silence>
1906,19,43100,43190,ん
1907,19,43190,43192,<silence>
1908,19,43192,43627,しょ
1909,19,43926,43930,<silence>
1910,19,43930,44122,ふ
1911,19,44120,44198,め
1912,19,44198,44200,<silence>
1913,19,44200,44510,い
1914,19,44510,44880,りょ
1915,19,44880,45146,<silence>
1916,19,45368,45370,<silence>
1917,19,45779,45780,<silence>
1918,19,45780,46014,も
1919,19,46010,46360,しょ
1920,19,46360,46540,わ
1921,19,46540,46842,そ
1922,19,47220,47340,に
1923,19,47340,47471,す
1924,19,48000,48262,<silence>
1925,19,48262,48700,ちゅ
1926,19,49566,49570,<silence>
1927,19,49570,49696,み
1928,19,49696,49700,<silence>
1929,19,49700,49837,つ
1930,19,49837,49840,<silence>
1931,19,49840,50007,め
1932,19,50007,50010,<silence>
1933,19,50010,50130,あ
1934,19,50217,50360,た
1935,19,50425,50635,た
1936,19,50635,50640,<silence>
1937,19,50640,50742,て
1938,19,50740,50952,と
1939,19,50950,51063,け
1940,19,51060,51130,な
1941,19,51130,51270,い
1942,19,51270,51394,め
1943,19,51390,51630,ろ
1944,19,52503,52880,<silence>
1945,19,52940,53281,い
1946,19,53280,53377,ま
1947,19,53377,53380,<silence>
1948,19,53749,53750,<silence>
1949,19,54040,54103,で
1950,19,54100,54348,あ
1951,19,54348,54350,<silence>
1952,19,54350,54470,か
1953,19,54470,54814,そ
1954,19,54810,55054,か
1955,19,55050,55177,こ
1956,19,55177,55180,<silence>
1957,19,55180,55282,と
1958,19,55280,55397,ば
1959,19,55397,55400,<silence>
1960,19,55400,55488,で
1961,19,55488,55490,<silence>
1962,19,55490,55597,う
1963,19,55597,55600,<silence>
1964,19,55600,55703,み
1965,19,55700,55798,だ
1966,19,55798,55800,<silence>
1967,19,55800,55915,す
1968,19,55915,55920,<silence>
1969,19,56487,56490,<silence>
1970,19,56765,56770,<silence>
1971,19,56770,56982,は
1972,19,56980,57197,と
1973,19,57197,57200,<silence>
1974,19,57200,57299,で
1975,19,57299,57300,<silence>
1976,19,57300,57405,た
1977,19,57405,57410,<silence>
1978,19,57410,57506,か
1979,19,57506,57510,<silence>
1980,19,57720,57980,さ
1981,19,58174,58408,さ
1982,19,58408,58410,<silence>
1983,19,58410,58540,は
1984,19,58540,58706,か
1985,19,58779,58780,<silence>
1986,19,58780,59040,た
1987,19,59078,59080,<silence>
1988,19,59080,59290,て
1989,19,60150,60460,ぼ
1990,19,60460,60530,く
1991,19,60527,60777,ら
1992,19,60777,60780,<silence>
1993,19,60780,61000,の
1994,19,61379,61380,<silence>
1995,19,61800,62260,ちゅ
1996,19,63057,63060,<silence>
1997,19,63060,63325,ちゅ
1998,19,63325,63330,<silence>
1999,19,63330,63510,に
2000,19,63510,63645,ま
2001,19,63742,63850,た
2002,19,63949,64057,た
2003,19,64057,64060,<silence>
2004,19,64060,64132,て
2005,19,64129,64349,し
2006,19,64349,64474,ん
2007,19,64474,64480,<silence>
2008,19,64480,64587,じ
2009,19,64587,64590,<silence>
2010,19,64590,64680,な
2011,19,64680,64791,い
2012,19,64790,64918,け
2013,19,64918,64920,<silence>
2014,19,64920,65197,ど
2015,19,65197,65200,<silence>
2016,19,65200,65628,ふぉ
2017,19,65628,65630,<silence>
2018,19,66437,66470,<silence>
2019,19,66470,66560,い
2020,19,66560,66710,ま
2021,19,66710,66900,わ
2022,19,67480,67564,す
2023,19,67560,67750,ら
2024,19,67745,67856,ば
2025,19,67856,67860,<silence>
2026,19,67860,67942,ぐ
2027,19,67940,68020,り
2028,19,68020,68389,そ
2029,19,68389,68390,<silence>
2030,19,68390,68591,だ
2031,19,68590,68730,な
2032,19,68730,68810,ん
2033,19,68810,68908,で
2034,19,68908,68910,<silence>
2035,19,68910,69013,か
2036,19,69010,69112,お
